,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,entry_price,from,symbol,exit_price,to
205,SELL,2016-12-15 09:15:00+05:30,18143.5,18272.7,18143.5,18272.7,0,18358.35,18379.42,18394.93,18419.07,21.03,27.64,18434.55,18324.2,18143.5,2016-12-15 09:15:00+05:30,BANNNIFTY 50_v2_v2,18420.8,2016-12-15 09:35:00+05:30
206,SELL,2016-12-15 11:35:00+05:30,18346.4,18358.2,18310.4,18321.5,0,18410.98,18409.74,18408.11,18420.71,21.45,30.66,18527.25,18326.1,18310.4,2016-12-15 11:35:00+05:30,BANNNIFTY 50_v2_v2,18410.65,2016-12-15 13:30:00+05:30
207,SELL,2016-12-16 11:35:00+05:30,18329.15,18335.4,18320.75,18321.45,0,18346.16,18361.68,18375.01,18393.14,23.74,37.85,18372.1,18323.05,18320.75,2016-12-16 11:35:00+05:30,BANNNIFTY 50_v2_v2,17775.75,2016-12-27 14:35:00+05:30
208,BUY,2016-12-28 09:50:00+05:30,17888.4,17938.5,17883.5,17932.55,0,17846.67,17785.63,17751.71,17768.61,44.86,72.56,17929.2,17724.65,17938.5,2016-12-28 09:50:00+05:30,BANNNIFTY 50_v2_v2,17860.15,2016-12-28 15:10:00+05:30
209,BUY,2016-12-29 14:00:00+05:30,17905.05,17933.25,17905.05,17927.4,0,17887.41,17893.11,17895.16,17876.35,21.18,63.73,17907.2,17843.95,17933.25,2016-12-29 14:00:00+05:30,BANNNIFTY 50_v2_v2,18041.95,2017-01-02 09:30:00+05:30
210,SELL,2017-01-03 09:20:00+05:30,17883.95,17892.2,17848.0,17848.0,0,17954.36,17965.06,17991.45,17997.47,21.49,27.61,18052.85,17884.35,17848.0,2017-01-03 09:20:00+05:30,BANNNIFTY 50_v2_v2,17996.3,2017-01-03 09:50:00+05:30
211,SELL,2017-01-04 12:00:00+05:30,17967.05,17967.55,17941.4,17952.35,0,17987.22,18007.69,18017.39,18017.0,22.07,35.7,18027.6,17953.85,17941.4,2017-01-04 12:00:00+05:30,BANNNIFTY 50_v2_v2,18013.5,2017-01-05 09:15:00+05:30
212,BUY,2017-01-05 11:40:00+05:30,18037.5,18060.75,18037.4,18050.9,0,18026.62,18005.09,17998.71,18001.44,28.91,65.36,18048.8,17996.95,18060.75,2017-01-05 11:40:00+05:30,BANNNIFTY 50_v2_v2,19095.55,2017-01-19 09:15:00+05:30
213,BUY,2017-01-19 12:15:00+05:30,19135.35,19173.9,19132.85,19166.9,0,19121.76,19125.29,19132.57,19105.02,24.94,69.12,19144.35,19076.15,19173.9,2017-01-19 12:15:00+05:30,BANNNIFTY 50_v2_v2,19108.55,2017-01-19 14:10:00+05:30
214,SELL,2017-01-20 12:55:00+05:30,19002.35,19005.4,18972.65,18975.3,0,19003.45,19024.48,19056.91,19074.97,20.98,34.54,19028.95,18981.45,18972.65,2017-01-20 12:55:00+05:30,BANNNIFTY 50_v2_v2,18985.5,2017-01-24 09:15:00+05:30
215,BUY,2017-01-24 12:35:00+05:30,18979.3,19002.35,18957.9,18986.1,0,18964.52,18936.68,18912.27,18927.97,21.97,66.04,18982.1,18944.8,19002.35,2017-01-24 12:35:00+05:30,BANNNIFTY 50_v2_v2,18928.2,2017-01-24 12:50:00+05:30
216,BUY,2017-01-24 14:40:00+05:30,19024.25,19037.8,19020.8,19035.55,0,18993.26,18967.47,18939.61,18939.47,21.8,67.01,19033.6,18923.75,19037.8,2017-01-24 14:40:00+05:30,BANNNIFTY 50_v2_v2,19514.55,2017-01-31 09:20:00+05:30
217,BUY,2017-02-01 11:25:00+05:30,19628.2,19671.75,19625.9,19646.4,0,19596.92,19571.53,19562.03,19538.91,25.88,65.29,19642.45,19521.8,19671.75,2017-02-01 11:25:00+05:30,BANNNIFTY 50_v2_v2,19517.55,2017-02-01 11:40:00+05:30
218,BUY,2017-02-01 12:55:00+05:30,19569.65,19743.05,19567.95,19710.65,0,19572.45,19565.89,19561.08,19542.09,20.75,65.55,19672.2,19471.4,19743.05,2017-02-01 12:55:00+05:30,BANNNIFTY 50_v2_v2,20286.1,2017-02-08 09:50:00+05:30
219,SELL,2017-02-08 14:25:00+05:30,20273.5,20300.1,20152.75,20196.6,0,20271.51,20286.92,20303.82,20288.38,22.54,26.69,20306.7,20240.2,20152.75,2017-02-08 14:25:00+05:30,BANNNIFTY 50_v2_v2,20307.85,2017-02-08 15:15:00+05:30
220,SELL,2017-02-09 10:25:00+05:30,20171.45,20190.8,20132.0,20135.9,0,20278.58,20281.65,20292.0,20284.77,25.33,27.9,20405.3,20140.55,20132.0,2017-02-09 10:25:00+05:30,BANNNIFTY 50_v2_v2,20240.55,2017-02-10 09:15:00+05:30
221,SELL,2017-02-13 12:50:00+05:30,20147.6,20149.1,20118.35,20126.4,0,20189.99,20214.08,20223.39,20228.38,23.66,29.26,20259.25,20142.35,20118.35,2017-02-13 12:50:00+05:30,BANNNIFTY 50_v2_v2,20247.95,2017-02-13 14:00:00+05:30
222,SELL,2017-02-14 12:40:00+05:30,20175.25,20175.25,20158.95,20169.3,0,20201.29,20214.25,20218.74,20222.88,25.93,33.95,20244.7,20172.5,20158.95,2017-02-14 12:40:00+05:30,BANNNIFTY 50_v2_v2,20231.65,2017-02-14 13:20:00+05:30
223,BUY,2017-02-15 09:15:00+05:30,20282.1,20320.75,20260.05,20311.7,0,20250.04,20233.46,20227.11,20225.94,24.11,70.18,20289.2,20193.3,20320.75,2017-02-15 09:15:00+05:30,BANNNIFTY 50_v2_v2,20235.15,2017-02-15 11:20:00+05:30
224,BUY,2017-02-17 09:15:00+05:30,20918.45,21031.65,20881.15,20973.85,0,20321.95,20268.85,20239.14,20226.01,20.73,92.04,20295.55,20229.8,21031.65,2017-02-17 09:15:00+05:30,BANNNIFTY 50_v2_v2,20844.95,2017-02-23 15:10:00+05:30
225,SELL,2017-02-27 10:40:00+05:30,20686.6,20689.75,20670.15,20670.95,0,20752.37,20823.24,20853.74,20828.15,51.98,22.43,20873.5,20672.2,20670.15,2017-02-27 10:40:00+05:30,BANNNIFTY 50_v2_v2,20708.8,2017-03-01 09:15:00+05:30
226,BUY,2017-03-01 14:35:00+05:30,20783.7,20808.6,20780.45,20791.8,0,20772.93,20761.27,20737.2,20727.74,22.04,63.9,20791.1,20741.1,20808.6,2017-03-01 14:35:00+05:30,BANNNIFTY 50_v2_v2,20768.65,2017-03-02 12:35:00+05:30
227,SELL,2017-03-02 14:45:00+05:30,20644.95,20645.45,20599.15,20628.1,0,20716.72,20757.79,20769.33,20760.26,39.2,24.96,20764.45,20638.3,20599.15,2017-03-02 14:45:00+05:30,BANNNIFTY 50_v2_v2,20606.1,2017-03-06 09:15:00+05:30
228,BUY,2017-03-06 14:50:00+05:30,20627.15,20652.7,20625.65,20643.1,0,20619.59,20620.89,20610.25,20620.36,31.87,61.46,20635.5,20590.85,20652.7,2017-03-06 14:50:00+05:30,BANNNIFTY 50_v2_v2,20620.05,2017-03-07 10:10:00+05:30
229,BUY,2017-03-08 09:20:00+05:30,20659.5,20702.65,20659.5,20702.3,0,20632.85,20623.19,20619.67,20621.38,26.99,78.38,20675.4,20600.65,20702.65,2017-03-08 09:20:00+05:30,BANNNIFTY 50_v2_v2,20599.65,2017-03-08 11:00:00+05:30
230,BUY,2017-03-09 14:25:00+05:30,20721.55,20777.15,20721.25,20755.5,0,20690.27,20683.77,20672.57,20657.18,20.22,71.96,20733.2,20649.9,20777.15,2017-03-09 14:25:00+05:30,BANNNIFTY 50_v2_v2,20682.3,2017-03-10 14:00:00+05:30
231,BUY,2017-03-10 15:25:00+05:30,20731.2,20760.9,20727.6,20760.9,0,20718.45,20719.55,20717.24,20700.0,25.49,67.2,20746.65,20653.5,20760.9,2017-03-10 15:25:00+05:30,BANNNIFTY 50_v2_v2,21158.8,2017-03-17 10:40:00+05:30
232,BUY,2017-03-17 13:20:00+05:30,21175.7,21196.2,21175.7,21184.6,0,21163.59,21175.42,21187.03,21159.69,20.96,61.51,21181.15,21128.0,21196.2,2017-03-17 13:20:00+05:30,BANNNIFTY 50_v2_v2,21157.9,2017-03-17 14:05:00+05:30
233,SELL,2017-03-21 11:15:00+05:30,21064.2,21066.15,21042.25,21042.25,0,21078.97,21096.14,21112.56,21126.17,26.4,32.25,21135.7,21051.95,21042.25,2017-03-21 11:15:00+05:30,BANNNIFTY 50_v2_v2,20933.6,2017-03-23 15:05:00+05:30
234,BUY,2017-03-24 09:55:00+05:30,21103.05,21118.4,21103.05,21110.3,0,20985.05,20912.58,20886.39,20908.57,50.59,82.18,21104.75,20843.35,21118.4,2017-03-24 09:55:00+05:30,BANNNIFTY 50_v2_v2,21030.15,2017-03-27 11:45:00+05:30
235,BUY,2017-03-27 14:10:00+05:30,21065.75,21101.8,21065.75,21099.65,0,21037.87,21047.66,21052.02,21030.53,21.15,66.52,21077.75,20979.7,21101.8,2017-03-27 14:10:00+05:30,BANNNIFTY 50_v2_v2,21038.0,2017-03-27 15:15:00+05:30
236,BUY,2017-03-28 09:15:00+05:30,21229.0,21238.9,21164.8,21166.85,0,21078.61,21068.07,21062.86,21039.62,24.29,65.64,21138.65,21003.45,21238.9,2017-03-28 09:15:00+05:30,BANNNIFTY 50_v2_v2,21419.75,2017-03-31 15:05:00+05:30
237,BUY,2017-04-03 13:55:00+05:30,21516.85,21534.55,21511.1,21532.85,0,21502.48,21488.55,21481.89,21454.66,31.62,67.15,21519.0,21474.15,21534.55,2017-04-03 13:55:00+05:30,BANNNIFTY 50_v2_v2,21562.6,2017-04-06 12:35:00+05:30
238,BUY,2017-04-06 14:30:00+05:30,21555.35,21665.3,21493.15,21626.85,0,21582.91,21589.89,21593.61,21571.13,24.52,64.35,21604.15,21520.5,21665.3,2017-04-06 14:30:00+05:30,BANNNIFTY 50_v2_v2,21576.3,2017-04-07 09:25:00+05:30
239,SELL,2017-04-07 14:45:00+05:30,21514.45,21516.25,21476.35,21492.45,0,21548.64,21561.15,21571.97,21570.57,20.61,24.38,21595.6,21512.25,21476.35,2017-04-07 14:45:00+05:30,BANNNIFTY 50_v2_v2,21530.85,2017-04-10 14:35:00+05:30
240,BUY,2017-04-11 10:25:00+05:30,21614.0,21636.05,21612.25,21633.1,0,21570.44,21537.42,21525.4,21530.62,22.48,74.52,21619.45,21484.35,21636.05,2017-04-11 10:25:00+05:30,BANNNIFTY 50_v2_v2,21596.65,2017-04-12 09:50:00+05:30
241,BUY,2017-04-12 12:15:00+05:30,21688.9,21708.3,21686.9,21703.1,0,21659.56,21658.25,21642.17,21611.55,23.65,63.05,21699.85,21620.0,21708.3,2017-04-12 12:15:00+05:30,BANNNIFTY 50_v2_v2,21678.1,2017-04-13 15:10:00+05:30
242,BUY,2017-04-18 09:40:00+05:30,21828.55,21866.75,21820.1,21855.4,0,21708.73,21669.59,21665.35,21664.2,36.96,87.64,21837.8,21599.75,21866.75,2017-04-18 09:40:00+05:30,BANNNIFTY 50_v2_v2,21738.95,2017-04-18 14:35:00+05:30
243,SELL,2017-04-19 09:45:00+05:30,21557.2,21565.9,21520.1,21531.65,0,21649.21,21729.09,21751.38,21735.58,62.97,25.9,21811.0,21538.5,21520.1,2017-04-19 09:45:00+05:30,BANNNIFTY 50_v2_v2,21583.15,2017-04-21 09:15:00+05:30
244,SELL,2017-04-21 12:50:00+05:30,21498.55,21499.5,21428.7,21446.55,0,21509.18,21519.47,21526.29,21556.39,30.59,29.65,21572.5,21479.15,21428.7,2017-04-21 12:50:00+05:30,BANNNIFTY 50_v2_v2,21563.35,2017-04-21 14:55:00+05:30
245,BUY,2017-04-24 09:55:00+05:30,21710.45,21727.1,21690.85,21724.4,0,21621.14,21560.71,21539.58,21550.98,42.38,71.29,21716.95,21448.9,21727.1,2017-04-24 09:55:00+05:30,BANNNIFTY 50_v2_v2,22295.9,2017-05-03 09:45:00+05:30
246,BUY,2017-05-03 13:30:00+05:30,22305.3,22334.55,22303.15,22328.9,0,22283.73,22294.46,22306.87,22293.02,20.06,64.91,22322.2,22240.6,22334.55,2017-05-03 13:30:00+05:30,BANNNIFTY 50_v2_v2,22288.0,2017-05-03 14:15:00+05:30
247,BUY,2017-05-04 11:25:00+05:30,22572.05,22599.7,22572.05,22599.7,0,22555.07,22479.4,22417.26,22361.34,42.01,68.75,22599.5,22543.05,22599.7,2017-05-04 11:25:00+05:30,BANNNIFTY 50_v2_v2,22533.95,2017-05-05 13:30:00+05:30
248,BUY,2017-05-08 09:50:00+05:30,22731.3,22765.4,22727.45,22761.75,0,22661.29,22659.25,22651.82,22590.52,20.62,67.19,22742.1,22577.2,22765.4,2017-05-08 09:50:00+05:30,BANNNIFTY 50_v2_v2,22687.55,2017-05-09 09:45:00+05:30
249,BUY,2017-05-10 09:55:00+05:30,22790.95,22811.45,22785.2,22802.45,0,22751.55,22739.31,22735.07,22709.86,24.35,62.95,22799.35,22694.95,22811.45,2017-05-10 09:55:00+05:30,BANNNIFTY 50_v2_v2,22830.45,2017-05-11 15:05:00+05:30
250,SELL,2017-05-12 11:50:00+05:30,22720.55,22722.2,22688.8,22691.85,0,22735.48,22778.88,22811.35,22809.86,25.41,32.37,22781.55,22697.05,22688.8,2017-05-12 11:50:00+05:30,BANNNIFTY 50_v2_v2,22790.0,2017-05-15 09:15:00+05:30
251,BUY,2017-05-15 12:00:00+05:30,22834.7,22890.9,22833.4,22888.15,0,22835.89,22793.08,22775.78,22778.04,32.9,72.9,22866.35,22812.95,22890.9,2017-05-15 12:00:00+05:30,BANNNIFTY 50_v2_v2,22781.7,2017-05-15 12:50:00+05:30
252,BUY,2017-05-16 13:45:00+05:30,22877.65,22908.2,22874.15,22905.6,0,22857.3,22836.87,22821.97,22807.89,29.29,70.67,22889.2,22802.45,22908.2,2017-05-16 13:45:00+05:30,BANNNIFTY 50_v2_v2,22837.65,2017-05-17 12:30:00+05:30
253,BUY,2017-05-17 13:50:00+05:30,22951.85,22963.45,22949.05,22962.8,0,22928.24,22915.29,22896.83,22866.24,20.72,63.84,22961.9,22830.4,22963.45,2017-05-17 13:50:00+05:30,BANNNIFTY 50_v2_v2,22787.2,2017-05-18 09:15:00+05:30
254,SELL,2017-05-18 10:30:00+05:30,22749.7,22749.7,22723.15,22737.6,0,22801.77,22855.45,22873.93,22864.19,45.16,23.43,22958.9,22744.0,22723.15,2017-05-18 10:30:00+05:30,BANNNIFTY 50_v2_v2,22835.6,2017-05-19 09:30:00+05:30
255,SELL,2017-05-19 11:30:00+05:30,22802.45,22802.8,22765.75,22782.15,0,22834.64,22817.91,22814.89,22823.43,24.46,38.18,22902.25,22795.35,22765.75,2017-05-19 11:30:00+05:30,BANNNIFTY 50_v2_v2,22795.75,2017-05-19 15:20:00+05:30
256,SELL,2017-05-22 14:35:00+05:30,22719.85,22720.1,22663.0,22679.35,0,22730.64,22749.81,22761.52,22777.84,24.27,33.24,22768.9,22691.3,22663.0,2017-05-22 14:35:00+05:30,BANNNIFTY 50_v2_v2,22731.4,2017-05-23 13:50:00+05:30
257,SELL,2017-05-23 15:05:00+05:30,22640.6,22647.4,22526.9,22561.65,0,22649.95,22642.42,22654.13,22691.43,23.19,33.98,22738.7,22625.2,22526.9,2017-05-23 15:05:00+05:30,BANNNIFTY 50_v2_v2,22624.55,2017-05-25 09:20:00+05:30
258,BUY,2017-05-25 11:15:00+05:30,22708.0,22729.4,22701.95,22724.5,0,22686.4,22640.08,22622.53,22637.96,45.72,68.83,22723.7,22634.75,22729.4,2017-05-25 11:15:00+05:30,BANNNIFTY 50_v2_v2,23141.85,2017-05-29 15:25:00+05:30
259,BUY,2017-05-30 15:00:00+05:30,23286.0,23313.65,23283.9,23304.85,0,23265.25,23248.72,23241.37,23195.04,26.62,71.82,23303.45,23213.15,23313.65,2017-05-30 15:00:00+05:30,BANNNIFTY 50_v2_v2,23279.9,2017-06-01 12:10:00+05:30
260,BUY,2017-06-01 13:40:00+05:30,23276.0,23347.7,23273.3,23322.4,0,23281.28,23294.33,23300.93,23279.85,31.01,62.14,23299.5,23224.95,23347.7,2017-06-01 13:40:00+05:30,BANNNIFTY 50_v2_v2,23405.0,2017-06-06 12:20:00+05:30
261,BUY,2017-06-07 10:10:00+05:30,23503.85,23519.35,23500.75,23519.0,0,23469.6,23445.35,23436.33,23417.96,40.44,73.07,23514.0,23396.9,23519.35,2017-06-07 10:10:00+05:30,BANNNIFTY 50_v2_v2,23519.9,2017-06-08 15:10:00+05:30
262,BUY,2017-06-09 11:45:00+05:30,23567.95,23587.05,23563.7,23586.1,0,23556.08,23555.65,23555.06,23531.02,31.22,66.71,23583.3,23495.25,23587.05,2017-06-09 11:45:00+05:30,BANNNIFTY 50_v2_v2,23564.25,2017-06-12 09:40:00+05:30
263,SELL,2017-06-12 13:50:00+05:30,23514.55,23515.35,23490.2,23497.95,0,23528.87,23550.75,23565.71,23560.26,22.67,29.3,23562.1,23499.0,23490.2,2017-06-12 13:50:00+05:30,BANNNIFTY 50_v2_v2,23551.3,2017-06-13 09:20:00+05:30
264,SELL,2017-06-13 15:20:00+05:30,23492.4,23500.35,23459.9,23459.9,0,23522.42,23545.79,23552.55,23553.72,33.07,27.45,23614.15,23476.8,23459.9,2017-06-13 15:20:00+05:30,BANNNIFTY 50_v2_v2,23526.55,2017-06-14 13:50:00+05:30
265,SELL,2017-06-15 09:15:00+05:30,23444.7,23471.15,23415.0,23441.6,0,23501.87,23496.01,23498.82,23513.29,27.52,31.46,23557.2,23486.15,23415.0,2017-06-15 09:15:00+05:30,BANNNIFTY 50_v2_v2,23449.7,2017-06-16 09:15:00+05:30
266,BUY,2017-06-19 09:15:00+05:30,23571.35,23592.8,23551.0,23571.3,0,23480.33,23459.96,23447.64,23451.67,26.89,78.5,23519.1,23391.0,23592.8,2017-06-19 09:15:00+05:30,BANNNIFTY 50_v2_v2,23632.3,2017-06-21 09:15:00+05:30
267,BUY,2017-06-22 09:30:00+05:30,23775.6,23803.1,23773.65,23798.8,0,23727.59,23699.12,23686.28,23660.63,27.85,70.62,23787.55,23637.9,23803.1,2017-06-22 09:30:00+05:30,BANNNIFTY 50_v2_v2,23730.4,2017-06-22 14:55:00+05:30
268,SELL,2017-06-23 11:25:00+05:30,23606.35,23612.4,23600.2,23600.2,0,23630.73,23687.38,23722.51,23717.8,33.18,33.77,23674.4,23601.7,23600.2,2017-06-23 11:25:00+05:30,BANNNIFTY 50_v2_v2,23352.95,2017-06-29 09:15:00+05:30
269,SELL,2017-06-29 13:10:00+05:30,23239.05,23260.5,23197.1,23216.05,0,23339.89,23351.98,23335.1,23358.62,30.27,19.67,23439.05,23229.0,23197.1,2017-06-29 13:10:00+05:30,BANNNIFTY 50_v2_v2,23240.4,2017-06-30 15:20:00+05:30
270,SELL,2017-07-04 12:15:00+05:30,23208.55,23209.25,23164.9,23180.05,0,23221.67,23243.44,23245.86,23248.22,30.41,36.72,23269.8,23187.05,23164.9,2017-07-04 12:15:00+05:30,BANNNIFTY 50_v2_v2,23256.25,2017-07-04 13:05:00+05:30
271,BUY,2017-07-05 10:25:00+05:30,23308.05,23325.3,23308.05,23314.35,0,23268.1,23253.73,23248.77,23248.07,20.73,65.02,23314.0,23194.4,23325.3,2017-07-05 10:25:00+05:30,BANNNIFTY 50_v2_v2,23582.35,2017-07-11 15:15:00+05:30
272,BUY,2017-07-12 15:10:00+05:30,23661.9,23680.7,23658.95,23679.25,0,23636.83,23617.66,23614.93,23598.6,21.17,73.79,23662.55,23590.35,23680.7,2017-07-12 15:10:00+05:30,BANNNIFTY 50_v2_v2,24174.0,2017-07-21 12:30:00+05:30
273,BUY,2017-07-21 14:15:00+05:30,24172.85,24216.7,24172.85,24208.1,0,24164.02,24179.54,24189.55,24169.81,23.94,61.09,24207.05,24066.9,24216.7,2017-07-21 14:15:00+05:30,BANNNIFTY 50_v2_v2,24733.2,2017-07-28 12:35:00+05:30
274,BUY,2017-07-28 15:00:00+05:30,24718.25,24796.65,24714.0,24790.35,0,24718.53,24747.6,24777.72,24746.98,30.75,67.6,24744.45,24651.4,24796.65,2017-07-28 15:00:00+05:30,BANNNIFTY 50_v2_v2,25049.35,2017-08-02 14:45:00+05:30
275,SELL,2017-08-03 09:55:00+05:30,24856.85,24862.1,24826.65,24828.45,0,24952.91,25029.08,25058.33,25037.42,38.87,27.37,25163.8,24849.3,24826.65,2017-08-03 09:55:00+05:30,BANNNIFTY 50_v2_v2,24829.65,2017-08-04 14:25:00+05:30
276,BUY,2017-08-07 10:55:00+05:30,24931.95,24955.95,24929.6,24954.7,0,24908.76,24848.87,24810.64,24827.8,37.94,69.21,24954.6,24848.3,24955.95,2017-08-07 10:55:00+05:30,BANNNIFTY 50_v2_v2,24825.05,2017-08-08 09:30:00+05:30
277,SELL,2017-08-08 10:10:00+05:30,24639.2,24639.2,24597.3,24609.5,0,24782.08,24848.23,24855.22,24854.04,37.34,15.94,24965.0,24629.75,24597.3,2017-08-08 10:10:00+05:30,BANNNIFTY 50_v2_v2,24196.55,2017-08-14 09:40:00+05:30
278,BUY,2017-08-16 14:55:00+05:30,24360.1,24433.65,24360.1,24433.65,0,24297.98,24210.38,24158.95,24157.78,43.01,77.63,24382.9,24215.35,24433.65,2017-08-16 14:55:00+05:30,BANNNIFTY 50_v2_v2,24165.3,2017-08-17 15:10:00+05:30
