,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
17,SELL,2015-03-17 13:05:00+05:30,8657.55,8663.75,8642.0,8644.6,0,8684.81,8686.94,8680.21,8687.15,37.77,23.26,8737.35,8652.9,0,6,0,1,8642.0,2015-03-17 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,8702.75,2015-03-17 15:00:00+05:30
18,BUY,2015-03-19 09:30:00+05:30,8743.75,8774.2,8743.75,8772.6,0,8707.9,8702.42,8697.89,8694.23,29.35,76.59,8752.65,8664.35,4,0,76,0,8774.2,2015-03-19 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8705.25,2015-03-19 14:25:00+05:30
19,SELL,2015-03-20 09:15:00+05:30,8627.9,8627.9,8600.4,8607.6,0,8670.61,8704.02,8713.75,8710.55,55.86,19.34,8749.45,8614.95,0,14,0,3,8600.4,2015-03-20 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8601.1,2015-03-24 11:30:00+05:30
20,SELL,2015-03-24 15:00:00+05:30,8549.0,8555.9,8537.15,8537.6,0,8578.88,8580.08,8580.42,8593.67,24.18,32.53,8626.65,8547.2,0,5,0,222,8537.15,2015-03-24 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,8410.7,2015-03-30 10:00:00+05:30
21,BUY,2015-03-30 13:50:00+05:30,8460.35,8464.9,8458.0,8462.8,0,8435.15,8415.28,8400.73,8413.88,29.49,78.73,8460.25,8399.05,60,0,1,0,8464.9,2015-03-30 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,8472.55,2015-04-01 09:40:00+05:30
22,BUY,2015-04-01 13:20:00+05:30,8513.15,8529.35,8513.15,8524.6,0,8502.28,8496.71,8493.03,8479.89,26.41,69.62,8518.1,8479.7,9,0,145,0,8529.35,2015-04-01 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8771.45,2015-04-15 15:00:00+05:30
23,SELL,2015-04-16 10:00:00+05:30,8733.85,8740.15,8717.75,8718.0,0,8754.3,8780.8,8791.92,8785.12,43.79,23.12,8837.4,8722.95,0,17,0,3,8717.75,2015-04-16 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,8461.0,2015-04-23 09:15:00+05:30
24,SELL,2015-04-23 12:40:00+05:30,8397.85,8403.0,8382.95,8386.25,0,8411.92,8417.35,8415.74,8438.28,28.15,35.13,8437.05,8390.05,0,8,0,410,8382.95,2015-04-23 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,8447.25,2015-04-23 14:25:00+05:30
25,SELL,2015-04-24 09:30:00+05:30,8366.15,8366.8,8345.4,8345.4,0,8388.78,8398.5,8404.26,8424.6,20.51,31.22,8455.85,8362.2,0,14,0,447,8345.4,2015-04-24 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8274.0,2015-04-28 14:45:00+05:30
26,SELL,2015-04-30 09:15:00+05:30,8224.5,8228.9,8186.4,8190.2,0,8246.78,8254.48,8253.41,8262.87,22.5,26.22,8308.05,8228.45,0,12,0,501,8186.4,2015-04-30 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8235.6,2015-05-04 09:15:00+05:30
27,BUY,2015-05-04 11:45:00+05:30,8285.55,8294.25,8285.5,8293.1,0,8275.0,8249.36,8231.87,8232.75,35.64,70.21,8290.65,8251.7,33,0,15,0,8294.25,2015-05-04 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,8274.95,2015-05-06 09:35:00+05:30
28,SELL,2015-05-06 11:45:00+05:30,8150.5,8151.3,8123.25,8132.9,0,8166.37,8214.65,8249.21,8261.57,53.82,29.96,8185.55,8138.7,0,31,0,20,8123.25,2015-05-06 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,8154.85,2015-05-08 09:20:00+05:30
29,BUY,2015-05-08 12:30:00+05:30,8182.6,8203.45,8180.65,8194.05,0,8171.41,8146.67,8129.99,8143.7,25.97,67.94,8189.75,8157.5,40,0,3,0,8203.45,2015-05-08 12:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8214.0,2015-05-12 09:30:00+05:30
30,SELL,2015-05-12 12:10:00+05:30,8161.8,8162.7,8151.7,8153.35,0,8177.26,8209.65,8227.09,8219.22,46.41,26.94,8185.7,8159.7,0,36,0,7,8151.7,2015-05-12 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,8223.8,2015-05-13 09:15:00+05:30
31,BUY,2015-05-13 15:00:00+05:30,8221.05,8243.8,8220.75,8243.15,0,8216.71,8196.1,8190.04,8193.0,29.95,64.91,8240.15,8185.75,24,0,4,0,8243.8,2015-05-13 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,8148.1,2015-05-14 09:15:00+05:30
32,SELL,2015-05-14 13:05:00+05:30,8176.3,8176.7,8157.8,8164.9,0,8182.1,8187.95,8189.43,8191.93,21.86,37.24,8196.65,8167.95,0,16,0,19,8157.8,2015-05-14 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,8202.95,2015-05-14 13:20:00+05:30
33,BUY,2015-05-14 15:15:00+05:30,8229.25,8235.5,8219.7,8234.5,0,8209.47,8199.9,8195.59,8194.63,20.66,68.12,8232.55,8171.4,15,0,8,0,8235.5,2015-05-14 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8429.3,2015-05-25 09:15:00+05:30
34,SELL,2015-05-25 13:20:00+05:30,8394.1,8394.3,8373.55,8378.15,0,8407.36,8421.88,8430.68,8426.42,43.38,21.73,8435.05,8388.75,0,53,0,5,8373.55,2015-05-25 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8361.9,2015-05-28 09:15:00+05:30
35,SELL,2015-05-28 12:05:00+05:30,8317.7,8318.9,8304.05,8304.9,0,8321.28,8325.65,8328.65,8342.07,28.05,33.06,8339.8,8310.4,0,15,0,215,8304.05,2015-05-28 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,8352.45,2015-05-29 09:20:00+05:30
36,BUY,2015-05-29 11:00:00+05:30,8401.75,8416.15,8401.25,8415.55,0,8377.56,8347.1,8333.28,8335.56,49.41,78.29,8404.9,8322.05,28,0,7,0,8416.15,2015-05-29 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,8383.55,2015-06-02 09:25:00+05:30
37,SELL,2015-06-02 11:30:00+05:30,8340.1,8341.15,8313.1,8320.8,0,8367.11,8394.4,8406.79,8399.83,46.68,18.3,8400.05,8330.25,0,48,0,3,8313.1,2015-06-02 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8165.8,2015-06-05 12:00:00+05:30
38,SELL,2015-06-08 09:20:00+05:30,8109.45,8109.45,8070.95,8087.5,0,8133.17,8142.11,8140.32,8158.18,33.7,23.24,8190.8,8102.05,0,10,0,277,8070.95,2015-06-08 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8077.65,2015-06-10 09:15:00+05:30
39,BUY,2015-06-10 13:05:00+05:30,8106.8,8115.6,8105.9,8114.25,0,8102.35,8090.02,8076.59,8078.88,22.32,65.44,8109.55,8090.0,47,0,21,0,8115.6,2015-06-10 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,8067.0,2015-06-11 10:30:00+05:30
40,SELL,2015-06-11 11:35:00+05:30,8037.2,8038.25,8009.4,8015.95,0,8063.47,8088.19,8090.54,8088.59,48.49,20.53,8141.8,8029.35,0,17,0,1,8009.4,2015-06-11 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,8029.45,2015-06-15 09:40:00+05:30
41,SELL,2015-06-16 12:55:00+05:30,7976.15,7978.9,7968.95,7969.45,0,7981.57,7988.86,7995.02,8003.93,20.87,37.16,7994.25,7973.65,0,50,0,41,7968.95,2015-06-16 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,8004.65,2015-06-16 14:25:00+05:30
42,BUY,2015-06-17 09:15:00+05:30,8084.2,8092.25,8079.8,8084.55,0,8026.28,8004.79,7999.64,8003.39,45.86,85.36,8061.65,7952.65,16,0,1,0,8092.25,2015-06-17 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8346.8,2015-06-24 15:10:00+05:30
43,BUY,2015-06-25 13:10:00+05:30,8384.65,8389.75,8384.4,8389.55,0,8372.54,8371.93,8375.82,8363.73,20.06,72.88,8385.95,8354.75,5,0,498,0,8389.75,2015-06-25 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,8363.65,2015-06-26 09:30:00+05:30
44,BUY,2015-06-26 14:15:00+05:30,8389.6,8403.8,8389.5,8395.55,0,8379.2,8376.09,8377.38,8372.89,20.08,66.1,8390.55,8342.2,14,0,11,0,8403.8,2015-06-26 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8369.7,2015-06-26 14:40:00+05:30
45,SELL,2015-06-29 09:20:00+05:30,8220.9,8228.1,8207.1,8217.75,0,8352.28,8366.76,8372.54,8371.18,22.4,14.81,8403.8,8218.1,0,2,0,1,8207.1,2015-06-29 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8319.85,2015-06-29 14:10:00+05:30
46,BUY,2015-06-30 15:05:00+05:30,8371.45,8374.8,8363.85,8374.8,0,8342.74,8332.55,8322.73,8322.26,21.6,74.23,8374.15,8306.95,10,0,43,0,8374.8,2015-06-30 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,8431.85,2015-07-06 09:15:00+05:30
47,BUY,2015-07-06 14:10:00+05:30,8467.55,8476.55,8465.85,8474.8,0,8458.75,8449.84,8450.63,8446.48,36.64,68.67,8472.85,8425.65,21,0,7,0,8476.55,2015-07-06 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,8492.0,2015-07-07 14:30:00+05:30
48,SELL,2015-07-08 10:55:00+05:30,8420.15,8420.9,8403.5,8404.25,0,8446.67,8474.98,8489.01,8484.68,38.33,24.13,8457.5,8412.25,0,38,0,7,8403.5,2015-07-08 10:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,8372.3,2015-07-10 15:05:00+05:30
49,BUY,2015-07-13 12:40:00+05:30,8415.4,8448.15,8415.1,8445.55,0,8384.59,8371.22,8362.99,8368.54,27.56,84.66,8419.75,8355.4,8,0,2,0,8448.15,2015-07-13 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,8574.7,2015-07-20 09:30:00+05:30
50,BUY,2015-07-20 14:30:00+05:30,8590.45,8610.3,8590.4,8604.55,0,8579.86,8578.97,8583.76,8575.67,29.05,76.4,8593.2,8561.45,7,0,399,0,8610.3,2015-07-20 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8581.25,2015-07-21 14:25:00+05:30
51,SELL,2015-07-22 09:15:00+05:30,8512.25,8516.0,8499.55,8515.0,0,8555.35,8579.07,8588.89,8587.11,52.91,23.33,8610.05,8518.25,0,18,0,5,8499.55,2015-07-22 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8582.6,2015-07-22 11:05:00+05:30
52,BUY,2015-07-22 13:40:00+05:30,8615.2,8622.5,8615.2,8620.1,0,8605.55,8593.08,8588.67,8586.16,27.68,66.77,8617.3,8585.15,39,0,12,0,8622.5,2015-07-22 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,8594.45,2015-07-23 11:35:00+05:30
53,SELL,2015-07-24 11:10:00+05:30,8573.05,8574.2,8566.35,8566.9,0,8575.67,8585.99,8595.28,8597.78,32.39,39.73,8584.85,8567.85,0,31,0,23,8566.35,2015-07-24 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,8415.8,2015-07-30 09:15:00+05:30
54,BUY,2015-07-30 10:40:00+05:30,8436.85,8440.1,8435.85,8438.9,0,8421.13,8397.88,8385.05,8396.57,57.46,77.46,8438.85,8372.2,24,0,2,0,8440.1,2015-07-30 10:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,8502.45,2015-08-04 09:30:00+05:30
55,BUY,2015-08-05 09:15:00+05:30,8547.4,8572.85,8547.4,8572.85,0,8519.68,8513.47,8516.29,8510.23,22.02,75.76,8529.45,8505.4,5,0,7,0,8572.85,2015-08-05 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8568.95,2015-08-07 13:40:00+05:30
56,BUY,2015-08-10 09:45:00+05:30,8601.5,8618.85,8601.5,8616.6,0,8585.45,8580.93,8579.56,8572.26,32.19,74.58,8608.15,8553.25,7,0,238,0,8618.85,2015-08-10 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,8571.45,2015-08-10 15:00:00+05:30
57,SELL,2015-08-11 11:20:00+05:30,8511.1,8511.15,8498.3,8503.9,0,8518.23,8539.14,8558.25,8567.44,22.45,32.64,8530.15,8508.55,0,50,0,27,8498.3,2015-08-11 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8423.4,2015-08-14 10:50:00+05:30
58,BUY,2015-08-14 12:30:00+05:30,8485.6,8499.9,8485.6,8491.85,0,8465.93,8437.34,8420.5,8427.33,50.33,70.41,8488.5,8415.25,41,0,8,0,8499.9,2015-08-14 12:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8448.1,2015-08-17 09:25:00+05:30
59,BUY,2015-08-17 12:20:00+05:30,8490.5,8498.65,8490.5,8496.9,0,8469.93,8469.35,8463.56,8454.84,33.68,68.12,8493.4,8435.4,7,0,81,0,8498.65,2015-08-17 12:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8475.85,2015-08-18 12:00:00+05:30
60,SELL,2015-08-19 09:15:00+05:30,8468.05,8468.05,8426.55,8437.4,0,8466.32,8470.16,8474.14,8471.21,24.21,30.7,8487.4,8447.85,0,7,0,2,8426.55,2015-08-19 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8473.2,2015-08-19 10:40:00+05:30
61,BUY,2015-08-19 11:15:00+05:30,8493.8,8498.4,8492.2,8498.25,0,8476.15,8470.62,8472.08,8470.45,22.39,71.44,8496.05,8440.7,12,0,1,0,8498.4,2015-08-19 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8476.15,2015-08-20 09:15:00+05:30
62,SELL,2015-08-20 12:45:00+05:30,8461.9,8463.2,8448.85,8452.55,0,8471.0,8477.68,8481.43,8480.19,21.57,30.05,8489.3,8460.35,0,18,0,7,8448.85,2015-08-20 12:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,7910.1,2015-08-27 10:50:00+05:30
63,BUY,2015-08-28 09:15:00+05:30,8053.7,8059.35,8043.85,8050.55,0,7958.06,7935.63,7914.32,7919.23,30.46,78.57,7963.15,7932.7,76,0,17,0,8059.35,2015-08-28 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,7976.7,2015-08-28 14:35:00+05:30
64,SELL,2015-09-01 09:15:00+05:30,7907.95,7910.9,7887.05,7910.3,0,7972.25,7986.71,7993.41,7986.93,28.33,26.02,8000.5,7948.7,0,25,0,1,7887.05,2015-09-01 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,7823.65,2015-09-03 13:25:00+05:30
65,SELL,2015-09-04 09:30:00+05:30,7751.6,7751.7,7703.6,7715.6,0,7798.59,7804.69,7802.96,7820.66,30.06,19.52,7845.45,7736.15,0,4,0,229,7703.6,2015-09-04 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,7652.8,2015-09-08 13:00:00+05:30
66,BUY,2015-09-09 09:15:00+05:30,7806.1,7821.15,7802.25,7803.5,0,7696.64,7663.57,7644.6,7655.96,40.75,83.8,7720.55,7643.65,47,0,4,0,7821.15,2015-09-09 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,7685.55,2015-09-10 09:15:00+05:30
67,BUY,2015-09-10 15:25:00+05:30,7807.95,7819.45,7807.4,7819.3,0,7767.44,7754.35,7750.52,7738.36,21.38,76.98,7808.3,7715.55,8,0,153,0,7819.45,2015-09-10 15:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,7765.5,2015-09-11 15:10:00+05:30
68,BUY,2015-09-14 13:10:00+05:30,7833.3,7848.35,7833.05,7848.3,0,7824.76,7814.88,7806.18,7789.42,21.36,70.22,7843.55,7804.35,11,0,276,0,7848.35,2015-09-14 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,7810.3,2015-09-15 13:55:00+05:30
69,BUY,2015-09-16 12:15:00+05:30,7889.85,7905.8,7889.85,7901.95,0,7877.63,7864.52,7852.9,7836.02,26.36,72.03,7893.85,7853.4,37,0,415,0,7905.8,2015-09-16 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,7922.1,2015-09-21 09:15:00+05:30
70,SELL,2015-09-22 14:00:00+05:30,7869.15,7870.95,7821.0,7837.55,0,7934.3,7961.24,7969.12,7961.39,55.86,9.05,7997.25,7863.15,0,19,0,1,7821.0,2015-09-22 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,7878.9,2015-09-23 14:25:00+05:30
71,SELL,2015-09-28 14:55:00+05:30,7813.3,7817.7,7803.2,7805.2,0,7847.65,7856.76,7857.6,7861.2,24.54,21.01,7890.6,7806.7,0,11,0,4,7803.2,2015-09-28 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,7840.35,2015-09-29 12:45:00+05:30
72,BUY,2015-09-30 15:10:00+05:30,7946.65,7957.1,7945.8,7956.05,0,7923.17,7909.01,7890.87,7872.33,24.09,74.77,7947.0,7885.1,16,0,87,0,7957.1,2015-09-30 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,8124.2,2015-10-08 11:35:00+05:30
73,BUY,2015-10-09 09:20:00+05:30,8207.0,8212.7,8201.25,8212.7,0,8141.14,8134.91,8137.87,8128.31,22.02,78.0,8211.75,8106.1,2,0,467,0,8212.7,2015-10-09 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,8147.95,2015-10-09 13:15:00+05:30
74,BUY,2015-10-09 15:00:00+05:30,8186.45,8200.95,8186.45,8197.15,0,8175.06,8173.96,8169.79,8155.65,22.22,69.28,8190.4,8143.85,7,0,501,0,8200.95,2015-10-09 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,8166.1,2015-10-12 13:55:00+05:30
75,SELL,2015-10-13 09:35:00+05:30,8137.85,8138.1,8118.75,8121.35,0,8144.79,8159.93,8168.65,8165.79,34.25,30.19,8165.0,8121.7,0,31,0,9,8118.75,2015-10-13 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,8156.75,2015-10-15 09:15:00+05:30
76,BUY,2015-10-15 12:10:00+05:30,8177.5,8186.25,8176.6,8182.7,0,8173.34,8159.43,8146.84,8142.05,37.56,69.69,8180.75,8164.65,36,0,26,0,8186.25,2015-10-15 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,8156.85,2015-10-16 12:05:00+05:30
77,BUY,2015-10-16 14:15:00+05:30,8189.25,8217.9,8189.25,8213.35,0,8172.11,8168.18,8165.99,8159.73,21.69,86.03,8189.2,8154.85,8,0,126,0,8217.9,2015-10-16 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8240.9,2015-10-20 14:25:00+05:30
78,BUY,2015-10-23 09:15:00+05:30,8308.25,8324.3,8308.25,8316.25,0,8255.06,8254.1,8258.23,8253.07,24.83,76.19,8267.75,8222.25,1,0,1,0,8324.3,2015-10-23 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8276.95,2015-10-26 11:00:00+05:30
79,SELL,2015-10-27 09:15:00+05:30,8232.35,8236.35,8227.9,8231.2,0,8264.32,8273.43,8279.99,8279.28,28.51,24.89,8283.8,8252.25,0,11,0,14,8227.9,2015-10-27 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,8077.6,2015-11-03 09:15:00+05:30
80,SELL,2015-11-03 13:30:00+05:30,8059.15,8059.15,8032.1,8032.35,0,8064.3,8066.25,8063.11,8075.97,29.27,23.58,8090.0,8056.6,0,16,0,440,8032.1,2015-11-03 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,8110.5,2015-11-04 09:15:00+05:30
81,SELL,2015-11-04 15:00:00+05:30,8059.5,8062.2,8048.85,8055.45,0,8070.91,8075.59,8074.9,8076.67,26.85,31.36,8087.8,8056.3,0,8,0,2,8048.85,2015-11-04 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,7937.1,2015-11-09 14:55:00+05:30
82,SELL,2015-11-10 10:15:00+05:30,7857.7,7859.2,7849.8,7852.6,0,7874.73,7880.03,7890.45,7921.84,30.98,33.26,7937.65,7854.0,0,13,0,245,7849.8,2015-11-10 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,7794.8,2015-11-16 12:05:00+05:30
83,BUY,2015-11-17 13:35:00+05:30,7815.4,7831.05,7813.8,7829.65,0,7814.53,7814.45,7808.07,7807.21,20.91,63.23,7822.5,7793.2,6,0,58,0,7831.05,2015-11-17 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,7813.3,2015-11-18 12:20:00+05:30
84,SELL,2015-11-18 13:30:00+05:30,7765.75,7766.25,7740.35,7750.95,0,7799.36,7813.01,7816.31,7814.8,39.71,17.57,7834.55,7757.2,0,15,0,1,7740.35,2015-11-18 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,7797.35,2015-11-19 10:25:00+05:30
85,BUY,2015-11-19 13:00:00+05:30,7822.35,7830.75,7821.1,7829.3,0,7816.35,7803.74,7799.6,7801.74,45.19,70.49,7825.15,7803.6,41,0,4,0,7830.75,2015-11-19 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,7850.4,2015-11-23 13:00:00+05:30
86,BUY,2015-11-26 10:00:00+05:30,7869.65,7881.8,7869.4,7881.35,0,7854.31,7850.83,7851.33,7850.17,31.21,73.75,7871.9,7823.9,10,0,1,0,7881.8,2015-11-26 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,7920.3,2015-12-02 10:30:00+05:30
87,SELL,2015-12-02 13:30:00+05:30,7917.0,7917.8,7911.35,7912.8,0,7920.08,7928.06,7935.59,7934.78,29.7,36.65,7927.5,7914.65,0,45,0,20,7911.35,2015-12-02 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,7939.9,2015-12-02 13:40:00+05:30
88,SELL,2015-12-03 09:55:00+05:30,7898.55,7898.55,7878.55,7883.65,0,7911.68,7920.59,7928.14,7930.96,32.12,27.56,7942.1,7894.75,0,12,0,52,7878.55,2015-12-03 09:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,7678.05,2015-12-10 15:00:00+05:30
89,SELL,2015-12-11 11:55:00+05:30,7641.4,7642.35,7630.5,7633.0,0,7656.63,7660.28,7659.1,7673.34,29.03,23.81,7683.9,7637.7,0,8,0,501,7630.5,2015-12-11 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,7646.1,2015-12-14 12:45:00+05:30
90,SELL,2015-12-14 14:35:00+05:30,7616.0,7616.8,7599.15,7599.15,0,7631.98,7632.45,7631.17,7640.96,29.62,25.02,7663.65,7606.4,0,7,0,501,7599.15,2015-12-14 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,7644.45,2015-12-14 15:05:00+05:30
91,BUY,2015-12-15 13:50:00+05:30,7664.5,7673.8,7663.95,7673.25,0,7656.93,7649.5,7643.48,7643.63,25.23,68.5,7670.15,7645.2,28,0,18,0,7673.8,2015-12-15 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,7762.1,2015-12-18 15:00:00+05:30
92,BUY,2015-12-21 10:40:00+05:30,7800.3,7816.1,7800.2,7812.95,0,7787.38,7786.25,7786.93,7773.43,25.64,66.64,7805.75,7739.15,9,0,280,0,7816.1,2015-12-21 10:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,7787.85,2015-12-22 14:20:00+05:30
93,BUY,2015-12-23 10:05:00+05:30,7849.3,7854.8,7848.7,7854.8,0,7831.05,7823.23,7819.7,7809.21,34.74,68.02,7853.2,7778.6,11,0,420,0,7854.8,2015-12-23 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,7844.8,2015-12-24 14:00:00+05:30
94,BUY,2015-12-28 09:15:00+05:30,7865.1,7887.9,7864.45,7885.85,0,7860.24,7858.73,7856.97,7847.31,20.01,73.54,7868.2,7835.6,5,0,501,0,7887.9,2015-12-28 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,7907.25,2015-12-30 14:15:00+05:30
95,BUY,2015-12-31 14:55:00+05:30,7921.15,7936.75,7921.0,7935.45,0,7918.08,7913.74,7913.76,7912.15,33.05,71.72,7927.75,7901.6,16,0,6,0,7936.75,2015-12-31 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,7911.25,2016-01-04 09:15:00+05:30
96,SELL,2016-01-04 11:05:00+05:30,7865.15,7867.85,7853.3,7853.3,0,7891.34,7915.71,7924.69,7924.21,46.89,22.4,7937.45,7861.35,0,23,0,6,7853.3,2016-01-04 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,7563.85,2016-01-13 09:15:00+05:30
97,SELL,2016-01-13 12:50:00+05:30,7452.9,7452.9,7432.65,7433.45,0,7476.48,7502.68,7517.79,7541.56,55.24,22.84,7515.1,7446.85,0,23,0,501,7432.65,2016-01-13 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,7536.05,2016-01-13 14:10:00+05:30
98,BUY,2016-01-14 13:25:00+05:30,7580.95,7604.45,7580.95,7601.8,0,7559.09,7537.33,7527.21,7532.22,35.26,77.95,7583.55,7519.75,32,0,4,0,7604.45,2016-01-14 13:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,7534.4,2016-01-14 14:20:00+05:30
99,SELL,2016-01-15 15:00:00+05:30,7451.65,7451.65,7427.45,7430.5,0,7486.57,7506.52,7516.71,7524.67,28.69,22.19,7543.6,7446.9,0,9,0,50,7427.45,2016-01-15 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,7451.0,2016-01-19 13:00:00+05:30
100,SELL,2016-01-20 09:20:00+05:30,7319.25,7327.55,7307.65,7307.65,0,7411.17,7419.29,7420.68,7436.87,21.35,18.66,7461.45,7315.9,0,2,0,207,7307.65,2016-01-20 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,7375.35,2016-01-21 09:15:00+05:30
101,SELL,2016-01-21 11:30:00+05:30,7294.05,7301.5,7284.55,7288.45,0,7315.36,7316.65,7326.0,7356.05,22.97,36.78,7352.0,7293.2,0,3,0,308,7284.55,2016-01-21 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,7341.9,2016-01-22 09:15:00+05:30
102,BUY,2016-01-22 11:00:00+05:30,7395.35,7410.0,7394.95,7407.1,0,7369.69,7338.98,7325.85,7337.15,46.51,76.12,7397.5,7333.05,22,0,1,0,7410.0,2016-01-22 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,7424.4,2016-01-28 10:05:00+05:30
103,BUY,2016-01-28 13:40:00+05:30,7447.5,7454.25,7446.45,7453.35,0,7440.21,7438.83,7439.6,7433.43,22.55,67.22,7451.8,7423.65,6,0,258,0,7454.25,2016-01-28 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,7430.1,2016-01-28 15:00:00+05:30
104,BUY,2016-01-29 11:20:00+05:30,7486.55,7497.45,7484.7,7495.5,0,7465.54,7456.2,7450.36,7442.02,21.02,69.88,7491.8,7444.85,9,0,305,0,7497.45,2016-01-29 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,7521.1,2016-02-02 11:10:00+05:30
