,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,entry_price,from,symbol,exit_price,to
650,BUY,2020-02-13 15:00:00+05:30,12153.45,12174.15,12153.45,12172.6,0,12156.53,12157.48,12162.29,12154.05,20.54,63.22,12167.9,12140.3,12174.15,2020-02-13 15:00:00+05:30,NIFTY 50_v1_v2,12147.05,2020-02-14 10:50:00+05:30
651,SELL,2020-02-14 13:20:00+05:30,12147.15,12150.9,12135.0,12135.0,0,12153.12,12160.59,12164.9,12160.51,20.68,36.93,12183.35,12143.65,12135.0,2020-02-14 13:20:00+05:30,NIFTY 50_v1_v2,12155.35,2020-02-17 09:15:00+05:30
652,SELL,2020-02-17 13:00:00+05:30,12064.8,12065.05,12054.65,12057.15,0,12079.58,12095.79,12114.35,12130.69,21.14,30.16,12111.0,12061.25,12054.65,2020-02-17 13:00:00+05:30,NIFTY 50_v1_v2,12088.3,2020-02-19 09:15:00+05:30
653,BUY,2020-02-19 11:45:00+05:30,12077.5,12087.9,12076.8,12084.35,0,12067.32,12037.7,12020.61,12036.05,29.77,65.02,12082.8,12042.2,12087.9,2020-02-19 11:45:00+05:30,NIFTY 50_v1_v2,12086.8,2020-02-20 14:55:00+05:30
654,SELL,2020-02-24 09:15:00+05:30,12012.55,12012.55,11924.3,11939.0,0,12085.49,12106.82,12105.5,12091.54,53.52,11.21,12127.7,12071.9,11924.3,2020-02-24 09:15:00+05:30,NIFTY 50_v1_v2,11326.4,2020-03-03 14:40:00+05:30
655,SELL,2020-03-04 13:10:00+05:30,11183.5,11183.5,11165.75,11171.15,0,11237.12,11253.98,11263.39,11298.56,22.62,26.21,11276.75,11173.65,11165.75,2020-03-04 13:10:00+05:30,NIFTY 50_v1_v2,11312.65,2020-03-05 09:15:00+05:30
656,BUY,2020-03-05 10:45:00+05:30,11314.75,11350.85,11311.9,11350.55,0,11279.74,11250.48,11246.06,11271.91,30.27,72.84,11338.8,11248.0,11350.85,2020-03-05 10:45:00+05:30,NIFTY 50_v1_v2,11298.3,2020-03-05 14:25:00+05:30
657,SELL,2020-03-05 15:20:00+05:30,11264.0,11265.5,11256.9,11257.8,0,11296.69,11311.01,11300.79,11297.71,31.26,34.05,11355.0,11260.0,11256.9,2020-03-05 15:20:00+05:30,NIFTY 50_v1_v2,9909.0,2020-03-13 12:55:00+05:30
658,SELL,2020-03-16 09:20:00+05:30,9507.1,9507.1,9417.9,9442.4,0,9844.81,9798.82,9754.58,9884.35,21.98,28.15,10027.1,9469.8,9417.9,2020-03-16 09:20:00+05:30,NIFTY 50_v1_v2,8555.15,2020-03-20 12:05:00+05:30
659,BUY,2020-03-20 12:50:00+05:30,8672.05,8710.05,8651.75,8708.65,0,8563.44,8457.98,8423.23,8548.34,41.93,72.7,8707.15,8338.15,8710.05,2020-03-20 12:50:00+05:30,NIFTY 50_v1_v2,8530.55,2020-03-20 14:05:00+05:30
660,SELL,2020-03-23 09:45:00+05:30,7954.65,7954.65,7918.7,7918.7,0,8353.16,8480.91,8481.9,8550.55,41.77,20.82,8793.6,7942.5,7918.7,2020-03-23 09:45:00+05:30,NIFTY 50_v1_v2,7938.85,2020-03-25 12:10:00+05:30
661,BUY,2020-03-25 12:50:00+05:30,8082.8,8131.5,8082.8,8129.85,0,7958.4,7897.08,7874.04,7943.6,24.49,80.6,8092.85,7800.6,8131.5,2020-03-25 12:50:00+05:30,NIFTY 50_v1_v2,8428.2,2020-03-30 09:15:00+05:30
662,SELL,2020-03-30 12:45:00+05:30,8420.65,8420.75,8400.2,8400.2,0,8456.79,8510.15,8552.56,8516.6,21.22,31.47,8545.95,8409.65,8400.2,2020-03-30 12:45:00+05:30,NIFTY 50_v1_v2,8478.3,2020-03-31 10:20:00+05:30
663,BUY,2020-03-31 11:40:00+05:30,8500.05,8536.8,8498.45,8528.75,0,8471.02,8443.39,8459.22,8468.85,22.21,64.72,8512.75,8405.55,8536.8,2020-03-31 11:40:00+05:30,NIFTY 50_v1_v2,8510.9,2020-04-01 09:15:00+05:30
664,SELL,2020-04-01 10:35:00+05:30,8383.0,8389.1,8349.6,8350.35,0,8432.73,8489.34,8500.95,8496.76,48.13,25.48,8614.8,8357.95,8349.6,2020-04-01 10:35:00+05:30,NIFTY 50_v1_v2,8415.2,2020-04-07 09:15:00+05:30
665,BUY,2020-04-07 11:00:00+05:30,8433.7,8475.75,8430.55,8469.1,0,8394.16,8301.38,8261.49,8287.43,41.56,69.71,8460.4,8361.95,8475.75,2020-04-07 11:00:00+05:30,NIFTY 50_v1_v2,9038.85,2020-04-15 14:00:00+05:30
666,SELL,2020-04-16 09:15:00+05:30,8851.25,8889.7,8827.5,8832.2,0,8958.06,9036.44,9063.37,9023.8,52.38,25.24,9094.15,8874.5,8827.5,2020-04-16 09:15:00+05:30,NIFTY 50_v1_v2,9011.5,2020-04-16 12:10:00+05:30
667,BUY,2020-04-17 14:55:00+05:30,9212.3,9237.05,9208.45,9236.05,0,9177.39,9157.58,9129.44,9087.86,22.37,73.18,9224.15,9109.0,9237.05,2020-04-17 14:55:00+05:30,NIFTY 50_v1_v2,9031.75,2020-04-21 09:15:00+05:30
668,SELL,2020-04-21 11:35:00+05:30,9000.3,9004.6,8982.95,8988.0,0,9028.86,9097.08,9147.29,9149.93,44.76,28.9,9044.0,8995.25,8982.95,2020-04-21 11:35:00+05:30,NIFTY 50_v1_v2,9075.25,2020-04-22 10:40:00+05:30
669,BUY,2020-04-22 12:30:00+05:30,9103.9,9134.35,9103.8,9131.3,0,9092.08,9055.29,9051.03,9073.26,30.23,65.66,9127.15,9056.65,9134.35,2020-04-22 12:30:00+05:30,NIFTY 50_v1_v2,9197.05,2020-04-24 09:15:00+05:30
670,BUY,2020-04-24 12:20:00+05:30,9223.95,9248.9,9216.6,9242.1,0,9205.92,9218.3,9222.72,9198.78,20.25,66.53,9226.3,9163.85,9248.9,2020-04-24 12:20:00+05:30,NIFTY 50_v1_v2,9194.95,2020-04-24 14:00:00+05:30
671,SELL,2020-04-24 15:00:00+05:30,9179.55,9179.85,9145.95,9149.85,0,9197.56,9215.25,9221.83,9205.77,27.79,31.68,9272.9,9156.15,9145.95,2020-04-24 15:00:00+05:30,NIFTY 50_v1_v2,9311.95,2020-04-27 09:15:00+05:30
672,BUY,2020-04-27 09:30:00+05:30,9323.3,9345.0,9322.8,9334.7,0,9227.98,9221.94,9223.76,9207.99,32.13,74.47,9330.9,9142.25,9345.0,2020-04-27 09:30:00+05:30,NIFTY 50_v1_v2,9268.05,2020-04-28 10:05:00+05:30
673,BUY,2020-04-28 14:55:00+05:30,9369.45,9381.5,9368.0,9377.75,0,9353.42,9336.51,9323.1,9298.21,21.65,65.23,9374.7,9326.9,9381.5,2020-04-28 14:55:00+05:30,NIFTY 50_v1_v2,9437.5,2020-05-04 09:15:00+05:30
674,SELL,2020-05-04 09:50:00+05:30,9421.25,9425.55,9397.25,9397.9,0,9608.0,9706.04,9699.97,9614.02,41.15,18.42,9884.5,9401.25,9397.25,2020-05-04 09:50:00+05:30,NIFTY 50_v1_v2,9338.65,2020-05-08 09:15:00+05:30
675,SELL,2020-05-08 14:50:00+05:30,9268.45,9268.45,9244.15,9250.1,0,9292.8,9302.16,9292.94,9294.28,35.5,30.78,9342.6,9254.05,9244.15,2020-05-08 14:50:00+05:30,NIFTY 50_v1_v2,9378.2,2020-05-11 09:15:00+05:30
676,BUY,2020-05-11 09:30:00+05:30,9376.1,9416.15,9375.3,9410.2,0,9311.2,9304.84,9295.55,9295.34,40.72,72.69,9397.2,9238.35,9416.15,2020-05-11 09:30:00+05:30,NIFTY 50_v1_v2,9312.2,2020-05-11 14:05:00+05:30
677,SELL,2020-05-11 14:40:00+05:30,9276.05,9280.75,9268.2,9268.55,0,9309.25,9323.66,9322.53,9315.13,20.97,25.68,9354.9,9276.35,9268.2,2020-05-11 14:40:00+05:30,NIFTY 50_v1_v2,9222.5,2020-05-12 14:50:00+05:30
678,SELL,2020-05-14 11:30:00+05:30,9212.55,9213.15,9197.95,9199.35,0,9231.06,9277.89,9296.0,9289.86,46.41,32.03,9271.8,9201.7,9197.95,2020-05-14 11:30:00+05:30,NIFTY 50_v1_v2,9015.35,2020-05-19 10:25:00+05:30
679,SELL,2020-05-19 13:50:00+05:30,8907.5,8917.8,8876.2,8879.3,0,8941.16,8951.83,8956.4,8998.62,26.02,23.64,9002.6,8885.65,8876.2,2020-05-19 13:50:00+05:30,NIFTY 50_v1_v2,8984.6,2020-05-20 09:55:00+05:30
680,BUY,2020-05-20 14:20:00+05:30,9001.75,9047.9,9001.55,9047.5,0,8975.08,8959.79,8952.78,8969.88,20.72,77.63,9017.65,8927.8,9047.9,2020-05-20 14:20:00+05:30,NIFTY 50_v1_v2,9046.35,2020-05-22 10:25:00+05:30
681,SELL,2020-05-26 14:05:00+05:30,9046.3,9046.95,9009.7,9015.3,0,9059.33,9072.95,9072.2,9063.68,29.62,26.83,9112.95,9031.2,9009.7,2020-05-26 14:05:00+05:30,NIFTY 50_v1_v2,9059.55,2020-05-27 10:25:00+05:30
682,BUY,2020-05-27 12:15:00+05:30,9107.0,9123.6,9106.55,9121.35,0,9094.34,9076.71,9069.82,9063.78,33.05,69.8,9115.65,9059.4,9123.6,2020-05-27 12:15:00+05:30,NIFTY 50_v1_v2,9986.9,2020-06-04 12:10:00+05:30
683,BUY,2020-06-04 13:40:00+05:30,10006.95,10033.8,10003.45,10023.35,0,9988.86,10013.85,10030.17,9986.06,28.35,60.88,10015.7,9944.6,10033.8,2020-06-04 13:40:00+05:30,NIFTY 50_v1_v2,9989.05,2020-06-04 14:50:00+05:30
684,BUY,2020-06-05 09:25:00+05:30,10112.2,10138.55,10112.2,10137.15,0,10040.9,10026.28,10030.25,9995.16,25.24,78.12,10126.65,9982.2,10138.55,2020-06-05 09:25:00+05:30,NIFTY 50_v1_v2,10139.05,2020-06-08 14:15:00+05:30
685,BUY,2020-06-09 10:05:00+05:30,10240.3,10259.15,10230.8,10255.0,0,10188.14,10194.09,10191.44,10152.54,20.17,66.82,10243.1,10136.1,10259.15,2020-06-09 10:05:00+05:30,NIFTY 50_v1_v2,10179.25,2020-06-09 13:10:00+05:30
686,SELL,2020-06-09 14:05:00+05:30,10121.05,10128.95,10101.8,10103.6,0,10174.09,10201.86,10205.69,10178.28,40.01,25.35,10273.2,10120.4,10101.8,2020-06-09 14:05:00+05:30,NIFTY 50_v1_v2,10129.3,2020-06-10 15:10:00+05:30
687,SELL,2020-06-11 11:15:00+05:30,10022.55,10023.1,10005.9,10015.9,0,10058.46,10077.32,10094.94,10114.4,20.45,30.45,10111.65,10022.95,10005.9,2020-06-11 11:15:00+05:30,NIFTY 50_v1_v2,9963.25,2020-06-12 14:45:00+05:30
688,SELL,2020-06-15 10:15:00+05:30,9867.1,9867.1,9838.5,9842.3,0,9891.24,9872.93,9871.58,9920.81,26.56,38.48,9995.7,9858.35,9838.5,2020-06-15 10:15:00+05:30,NIFTY 50_v1_v2,9868.35,2020-06-15 14:25:00+05:30
689,BUY,2020-06-17 13:00:00+05:30,9963.15,9974.9,9957.7,9974.8,0,9936.74,9919.33,9908.21,9902.18,23.73,65.75,9969.95,9872.35,9974.9,2020-06-17 13:00:00+05:30,NIFTY 50_v1_v2,9887.6,2020-06-17 14:45:00+05:30
690,BUY,2020-06-18 12:55:00+05:30,9971.5,9988.95,9969.7,9988.65,0,9953.11,9934.7,9924.93,9915.75,29.59,69.76,9984.0,9911.2,9988.95,2020-06-18 12:55:00+05:30,NIFTY 50_v1_v2,10356.4,2020-06-24 14:35:00+05:30
691,SELL,2020-06-24 15:05:00+05:30,10315.25,10324.15,10305.2,10305.75,0,10374.8,10419.96,10428.37,10384.7,30.6,25.58,10470.35,10311.65,10305.2,2020-06-24 15:05:00+05:30,NIFTY 50_v1_v2,10344.2,2020-06-25 14:10:00+05:30
692,SELL,2020-06-29 09:40:00+05:30,10294.7,10294.7,10265.5,10267.05,0,10335.01,10344.1,10344.33,10344.28,23.91,30.9,10409.3,10282.25,10265.5,2020-06-29 09:40:00+05:30,NIFTY 50_v1_v2,10326.3,2020-06-29 15:10:00+05:30
693,BUY,2020-07-01 12:10:00+05:30,10380.65,10391.1,10377.05,10388.35,0,10357.08,10346.57,10341.0,10335.51,21.0,68.56,10381.1,10318.55,10391.1,2020-07-01 12:10:00+05:30,NIFTY 50_v1_v2,10733.3,2020-07-08 14:40:00+05:30
694,SELL,2020-07-08 15:20:00+05:30,10694.3,10698.0,10677.5,10684.35,0,10751.81,10775.93,10778.52,10752.32,39.02,25.36,10833.5,10689.5,10677.5,2020-07-08 15:20:00+05:30,NIFTY 50_v1_v2,10754.35,2020-07-09 09:15:00+05:30
695,SELL,2020-07-10 11:25:00+05:30,10757.4,10758.8,10746.05,10746.55,0,10772.61,10783.62,10784.4,10772.98,25.77,34.09,10818.95,10747.65,10746.05,2020-07-10 11:25:00+05:30,NIFTY 50_v1_v2,10770.0,2020-07-10 13:20:00+05:30
696,BUY,2020-07-13 09:25:00+05:30,10865.0,10877.8,10861.6,10876.4,0,10791.58,10775.98,10774.5,10770.22,26.0,80.03,10873.65,10736.35,10877.8,2020-07-13 09:25:00+05:30,NIFTY 50_v1_v2,10786.15,2020-07-13 12:55:00+05:30
697,SELL,2020-07-14 09:45:00+05:30,10706.4,10712.0,10698.3,10701.9,0,10757.26,10781.23,10791.16,10788.55,30.04,29.84,10818.3,10703.85,10698.3,2020-07-14 09:45:00+05:30,NIFTY 50_v1_v2,10713.85,2020-07-15 09:25:00+05:30
698,BUY,2020-07-15 10:25:00+05:30,10774.8,10784.4,10771.85,10780.8,0,10719.96,10681.78,10687.48,10714.72,43.66,79.76,10778.7,10593.6,10784.4,2020-07-15 10:25:00+05:30,NIFTY 50_v1_v2,10737.6,2020-07-15 14:20:00+05:30
699,SELL,2020-07-15 15:05:00+05:30,10669.95,10672.85,10614.85,10615.0,0,10723.45,10747.03,10740.53,10739.12,42.2,22.35,10813.9,10649.0,10614.85,2020-07-15 15:05:00+05:30,NIFTY 50_v1_v2,10704.35,2020-07-16 14:45:00+05:30
700,BUY,2020-07-17 09:15:00+05:30,10752.0,10799.55,10752.0,10795.3,0,10712.88,10690.66,10690.49,10702.49,25.62,78.59,10754.35,10645.55,10799.55,2020-07-17 09:15:00+05:30,NIFTY 50_v1_v2,11076.95,2020-07-22 14:35:00+05:30
701,BUY,2020-07-22 15:15:00+05:30,11133.9,11147.05,11131.1,11145.6,0,11112.18,11126.48,11127.55,11084.06,27.12,60.13,11136.1,11057.25,11147.05,2020-07-22 15:15:00+05:30,NIFTY 50_v1_v2,11137.05,2020-07-24 09:30:00+05:30
702,SELL,2020-07-24 11:00:00+05:30,11097.2,11103.15,11090.7,11095.45,0,11141.02,11164.11,11168.21,11143.41,33.8,30.58,11169.65,11096.65,11090.7,2020-07-24 11:00:00+05:30,NIFTY 50_v1_v2,11152.85,2020-07-24 13:45:00+05:30
703,BUY,2020-07-24 14:10:00+05:30,11159.8,11192.7,11158.8,11184.4,0,11141.48,11140.5,11148.76,11139.39,24.14,70.51,11173.85,11106.25,11192.7,2020-07-24 14:10:00+05:30,NIFTY 50_v1_v2,11134.4,2020-07-27 09:30:00+05:30
704,BUY,2020-07-27 12:25:00+05:30,11152.4,11168.8,11150.75,11168.15,0,11144.72,11144.23,11147.9,11143.62,20.6,65.6,11162.1,11114.55,11168.8,2020-07-27 12:25:00+05:30,NIFTY 50_v1_v2,11144.5,2020-07-27 13:20:00+05:30
705,BUY,2020-07-27 13:40:00+05:30,11160.15,11179.35,11158.95,11176.9,0,11156.97,11151.6,11151.19,11145.99,20.9,60.95,11174.85,11124.45,11179.35,2020-07-27 13:40:00+05:30,NIFTY 50_v1_v2,11140.4,2020-07-27 14:20:00+05:30
706,BUY,2020-07-28 09:30:00+05:30,11200.25,11214.9,11196.55,11212.5,0,11165.0,11158.11,11155.05,11149.23,20.55,66.32,11212.2,11113.15,11214.9,2020-07-28 09:30:00+05:30,NIFTY 50_v1_v2,11228.5,2020-07-29 14:05:00+05:30
707,SELL,2020-07-29 14:45:00+05:30,11180.2,11180.2,11150.75,11161.75,0,11228.43,11251.53,11250.99,11228.91,27.08,24.81,11293.1,11176.2,11150.75,2020-07-29 14:45:00+05:30,NIFTY 50_v1_v2,11265.75,2020-07-30 09:15:00+05:30
708,BUY,2020-07-30 10:15:00+05:30,11277.75,11288.9,11277.75,11287.25,0,11255.6,11250.55,11249.32,11231.81,20.65,63.54,11280.85,11157.7,11288.9,2020-07-30 10:15:00+05:30,NIFTY 50_v1_v2,11232.3,2020-07-30 12:45:00+05:30
709,SELL,2020-07-30 13:50:00+05:30,11188.0,11188.7,11150.95,11157.4,0,11206.96,11234.44,11244.53,11236.81,43.0,24.01,11282.9,11165.15,11150.95,2020-07-30 13:50:00+05:30,NIFTY 50_v1_v2,11029.8,2020-08-04 10:50:00+05:30
710,BUY,2020-08-04 12:10:00+05:30,11055.2,11066.55,11054.65,11064.0,0,11030.43,10997.82,10992.37,11027.97,41.27,69.31,11057.35,10997.35,11066.55,2020-08-04 12:10:00+05:30,NIFTY 50_v1_v2,11073.8,2020-08-05 11:55:00+05:30
711,BUY,2020-08-06 09:15:00+05:30,11185.7,11185.7,11130.4,11161.1,0,11113.33,11117.07,11108.31,11091.1,21.89,67.01,11134.8,11069.85,11185.7,2020-08-06 09:15:00+05:30,NIFTY 50_v1_v2,11259.45,2020-08-12 09:15:00+05:30
712,BUY,2020-08-12 12:45:00+05:30,11302.4,11315.6,11301.0,11314.1,0,11297.7,11298.58,11303.36,11290.4,20.16,62.46,11313.15,11273.75,11315.6,2020-08-12 12:45:00+05:30,NIFTY 50_v1_v2,11291.3,2020-08-12 13:40:00+05:30
713,SELL,2020-08-14 13:45:00+05:30,11277.6,11277.6,11217.4,11238.45,0,11313.74,11323.73,11323.19,11316.5,35.27,16.12,11366.1,11261.25,11217.4,2020-08-14 13:45:00+05:30,NIFTY 50_v1_v2,11258.25,2020-08-17 15:15:00+05:30
714,BUY,2020-08-18 09:40:00+05:30,11316.5,11320.45,11309.0,11320.35,0,11266.65,11240.11,11237.95,11253.52,31.07,80.69,11318.7,11183.1,11320.45,2020-08-18 09:40:00+05:30,NIFTY 50_v1_v2,11321.75,2020-08-20 09:15:00+05:30
715,SELL,2020-08-20 12:35:00+05:30,11331.05,11331.05,11294.75,11306.1,0,11335.99,11352.85,11366.42,11357.08,25.89,28.41,11345.2,11326.5,11294.75,2020-08-20 12:35:00+05:30,NIFTY 50_v1_v2,11398.4,2020-08-21 09:15:00+05:30
716,BUY,2020-08-24 09:15:00+05:30,11412.0,11442.45,11412.0,11437.35,0,11390.91,11390.22,11383.07,11371.95,22.6,69.89,11406.15,11362.4,11442.45,2020-08-24 09:15:00+05:30,NIFTY 50_v1_v2,11439.35,2020-08-25 14:10:00+05:30
717,BUY,2020-08-26 09:15:00+05:30,11512.85,11515.15,11481.6,11501.5,0,11468.84,11468.22,11464.94,11446.89,23.17,70.51,11487.0,11423.6,11515.15,2020-08-26 09:15:00+05:30,NIFTY 50_v1_v2,11609.9,2020-08-31 11:30:00+05:30
718,SELL,2020-08-31 13:00:00+05:30,11552.35,11552.35,11517.85,11517.85,0,11584.78,11625.64,11635.53,11613.57,34.56,29.24,11656.2,11529.45,11517.85,2020-08-31 13:00:00+05:30,NIFTY 50_v1_v2,11531.9,2020-09-01 12:50:00+05:30
719,BUY,2020-09-03 09:15:00+05:30,11566.2,11584.55,11560.35,11561.7,0,11524.98,11501.51,11491.15,11499.62,24.78,68.92,11554.15,11464.65,11584.55,2020-09-03 09:15:00+05:30,NIFTY 50_v1_v2,11351.15,2020-09-04 09:15:00+05:30
720,SELL,2020-09-04 14:35:00+05:30,11372.7,11373.6,11346.35,11352.6,0,11400.0,11414.03,11438.27,11465.56,21.34,27.72,11452.0,11359.75,11346.35,2020-09-04 14:35:00+05:30,NIFTY 50_v1_v2,11383.75,2020-09-08 10:10:00+05:30
721,BUY,2020-09-08 10:50:00+05:30,11418.8,11432.4,11415.55,11431.1,0,11388.6,11363.08,11359.56,11384.9,25.43,76.36,11426.4,11329.2,11432.4,2020-09-08 10:50:00+05:30,NIFTY 50_v1_v2,11389.65,2020-09-08 13:45:00+05:30
722,SELL,2020-09-08 14:50:00+05:30,11359.0,11363.3,11340.25,11342.6,0,11386.74,11393.84,11386.6,11392.69,30.85,25.32,11425.75,11350.15,11340.25,2020-09-08 14:50:00+05:30,NIFTY 50_v1_v2,11346.1,2020-09-10 09:15:00+05:30
723,BUY,2020-09-10 10:25:00+05:30,11363.7,11370.7,11358.4,11369.2,0,11336.37,11301.82,11296.29,11318.0,39.59,72.08,11367.55,11245.1,11370.7,2020-09-10 10:25:00+05:30,NIFTY 50_v1_v2,11443.35,2020-09-14 14:05:00+05:30
724,BUY,2020-09-15 09:30:00+05:30,11492.65,11502.45,11484.55,11500.0,0,11463.48,11480.69,11484.02,11461.17,31.21,60.4,11498.75,11383.75,11502.45,2020-09-15 09:30:00+05:30,NIFTY 50_v1_v2,11459.15,2020-09-15 10:40:00+05:30
725,BUY,2020-09-15 13:00:00+05:30,11501.35,11514.3,11500.65,11508.45,0,11494.51,11487.53,11485.71,11469.7,20.48,61.06,11506.6,11464.0,11514.3,2020-09-15 13:00:00+05:30,NIFTY 50_v1_v2,11526.5,2020-09-17 11:50:00+05:30
726,SELL,2020-09-17 14:55:00+05:30,11522.9,11522.9,11510.0,11511.6,0,11533.94,11540.45,11545.19,11535.25,20.51,36.72,11561.45,11514.95,11510.0,2020-09-17 14:55:00+05:30,NIFTY 50_v1_v2,11566.45,2020-09-18 09:15:00+05:30
727,SELL,2020-09-21 13:05:00+05:30,11456.15,11458.15,11443.7,11449.95,0,11482.44,11497.13,11512.17,11523.0,20.79,31.95,11513.15,11454.75,11443.7,2020-09-21 13:05:00+05:30,NIFTY 50_v1_v2,11024.5,2020-09-25 14:10:00+05:30
728,BUY,2020-09-28 09:15:00+05:30,11140.85,11140.85,11100.5,11113.3,0,11040.19,11003.31,10982.45,11016.01,34.33,73.18,11072.2,10965.85,11140.85,2020-09-28 09:15:00+05:30,NIFTY 50_v1_v2,11875.85,2020-10-12 13:25:00+05:30
729,SELL,2020-10-14 09:40:00+05:30,11866.2,11866.7,11840.55,11843.3,0,11907.46,11923.85,11929.53,11913.5,23.42,24.67,11953.1,11860.9,11840.55,2020-10-14 09:40:00+05:30,NIFTY 50_v1_v2,11912.5,2020-10-14 14:20:00+05:30
730,BUY,2020-10-14 14:55:00+05:30,11930.5,11965.7,11929.7,11961.95,0,11895.49,11877.88,11884.13,11889.71,38.48,80.33,11940.65,11825.2,11965.7,2020-10-14 14:55:00+05:30,NIFTY 50_v1_v2,11902.75,2020-10-15 11:30:00+05:30
731,SELL,2020-10-15 13:10:00+05:30,11848.4,11857.05,11839.85,11849.55,0,11891.25,11904.24,11905.05,11902.43,20.31,28.6,11920.8,11849.75,11839.85,2020-10-15 13:10:00+05:30,NIFTY 50_v1_v2,11849.45,2020-10-19 09:15:00+05:30
732,BUY,2020-10-19 10:00:00+05:30,11878.7,11887.6,11863.85,11882.9,0,11823.0,11791.02,11787.35,11810.11,32.04,75.37,11881.6,11750.4,11887.6,2020-10-19 10:00:00+05:30,NIFTY 50_v1_v2,11920.1,2020-10-21 13:20:00+05:30
733,SELL,2020-10-21 14:10:00+05:30,11835.9,11837.9,11805.6,11805.6,0,11900.97,11939.76,11939.9,11916.58,51.55,18.38,12010.95,11816.0,11805.6,2020-10-21 14:10:00+05:30,NIFTY 50_v1_v2,11926.0,2020-10-21 15:00:00+05:30
734,SELL,2020-10-26 11:10:00+05:30,11895.65,11898.1,11882.5,11884.7,0,11902.39,11914.32,11918.98,11916.72,33.71,33.71,11922.75,11888.8,11882.5,2020-10-26 11:10:00+05:30,NIFTY 50_v1_v2,11853.25,2020-10-27 13:10:00+05:30
735,SELL,2020-10-28 12:25:00+05:30,11844.55,11844.55,11786.65,11798.65,0,11842.16,11850.26,11847.92,11851.7,21.93,32.7,11861.45,11814.25,11786.65,2020-10-28 12:25:00+05:30,NIFTY 50_v1_v2,11744.2,2020-10-30 10:00:00+05:30
736,SELL,2020-10-30 11:05:00+05:30,11655.7,11667.65,11640.7,11640.7,0,11697.75,11694.84,11703.38,11735.72,20.77,31.1,11748.15,11646.6,11640.7,2020-10-30 11:05:00+05:30,NIFTY 50_v1_v2,11673.3,2020-11-02 14:15:00+05:30
737,BUY,2020-11-03 09:15:00+05:30,11734.45,11772.7,11729.85,11754.3,0,11678.16,11654.38,11643.35,11658.76,28.2,68.8,11725.6,11617.35,11772.7,2020-11-03 09:15:00+05:30,NIFTY 50_v1_v2,11760.7,2020-11-04 13:15:00+05:30
738,BUY,2020-11-05 09:15:00+05:30,12062.4,12074.55,12046.15,12051.5,0,11906.53,11882.34,11855.96,11811.1,22.73,77.81,11929.2,11819.8,12074.55,2020-11-05 09:15:00+05:30,NIFTY 50_v1_v2,12625.8,2020-11-13 09:20:00+05:30
739,BUY,2020-11-17 09:15:00+05:30,12932.5,12932.5,12852.35,12873.1,0,12776.37,12739.52,12714.04,12676.75,29.07,75.93,12827.95,12711.95,12932.5,2020-11-17 09:15:00+05:30,NIFTY 50_v1_v2,12861.3,2020-11-19 14:10:00+05:30
740,SELL,2020-11-20 11:10:00+05:30,12782.0,12782.0,12747.2,12749.3,0,12797.16,12824.89,12849.9,12848.25,28.56,33.43,12843.8,12760.95,12747.2,2020-11-20 11:10:00+05:30,NIFTY 50_v1_v2,12844.85,2020-11-20 13:45:00+05:30
741,BUY,2020-11-23 09:15:00+05:30,12960.3,12960.8,12924.7,12925.9,0,12859.29,12837.23,12835.52,12837.34,25.65,68.58,12890.95,12840.1,12960.8,2020-11-23 09:15:00+05:30,NIFTY 50_v1_v2,12830.5,2020-11-23 10:45:00+05:30
742,BUY,2020-11-23 13:35:00+05:30,12928.2,12948.7,12927.35,12944.2,0,12911.16,12892.6,12874.98,12860.63,22.77,63.72,12934.75,12862.3,12948.7,2020-11-23 13:35:00+05:30,NIFTY 50_v1_v2,12972.6,2020-11-25 11:15:00+05:30
743,BUY,2020-11-25 13:10:00+05:30,13033.75,13039.75,13028.7,13035.9,0,13011.94,13020.98,13018.19,12986.74,23.58,60.41,13033.8,12967.9,13039.75,2020-11-25 13:10:00+05:30,NIFTY 50_v1_v2,12959.5,2020-11-25 13:50:00+05:30
744,SELL,2020-11-25 14:05:00+05:30,12907.3,12912.75,12874.15,12875.85,0,12981.24,13004.47,13010.13,12985.9,27.14,22.04,13039.75,12903.85,12874.15,2020-11-25 14:05:00+05:30,NIFTY 50_v1_v2,12932.7,2020-11-26 14:10:00+05:30
745,BUY,2020-11-26 15:10:00+05:30,12985.65,13000.65,12985.4,12988.65,0,12928.03,12901.67,12905.8,12922.4,25.58,71.06,12986.05,12868.55,13000.65,2020-11-26 15:10:00+05:30,NIFTY 50_v1_v2,12947.45,2020-11-27 14:40:00+05:30
746,BUY,2020-12-01 10:45:00+05:30,13069.45,13079.8,13069.45,13076.35,0,13029.12,13004.81,12984.5,12966.54,21.39,71.32,13071.85,12927.95,13079.8,2020-12-01 10:45:00+05:30,NIFTY 50_v1_v2,13039.55,2020-12-02 13:00:00+05:30
747,BUY,2020-12-02 14:45:00+05:30,13060.95,13092.85,13060.55,13092.45,0,13040.7,13052.93,13057.87,13040.59,28.37,67.42,13061.15,12983.9,13092.85,2020-12-02 14:45:00+05:30,NIFTY 50_v1_v2,13414.7,2020-12-10 09:45:00+05:30
