,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,entry_price,from,symbol,exit_price,to
544,SELL,2019-12-04 13:00:00+05:30,11951.7,11952.6,11938.0,11943.0,0,11974.14,11984.22,11993.09,12011.18,22.18,28.84,11996.95,11951.85,11938.0,2019-12-04 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12002.8,2019-12-04 14:40:00+05:30
545,SELL,2019-12-06 13:30:00+05:30,11960.75,11962.15,11951.6,11954.75,0,11973.83,11991.29,12005.72,12013.92,29.08,31.86,11991.65,11958.1,11951.6,2019-12-06 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,11975.15,2019-12-09 13:15:00+05:30
546,SELL,2019-12-09 14:15:00+05:30,11934.0,11934.0,11921.0,11924.0,0,11952.23,11950.87,11955.81,11972.5,21.6,27.93,11981.9,11932.0,11921.0,2019-12-09 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11913.8,2019-12-11 15:05:00+05:30
547,BUY,2019-12-12 14:00:00+05:30,11963.8,11975.15,11962.3,11972.0,0,11959.18,11948.2,11931.56,11923.59,22.98,66.5,11970.75,11942.7,11975.15,2019-12-12 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12249.1,2019-12-23 13:15:00+05:30
548,BUY,2019-12-23 15:00:00+05:30,12225.2,12259.1,12225.2,12258.6,0,12238.31,12249.98,12256.67,12247.7,34.31,61.34,12252.35,12213.8,12259.1,2019-12-23 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12251.25,2019-12-24 10:45:00+05:30
549,SELL,2019-12-24 14:30:00+05:30,12245.65,12246.85,12230.25,12233.6,0,12244.73,12247.93,12251.84,12249.73,20.93,36.97,12257.15,12237.0,12230.25,2019-12-24 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,12206.45,2019-12-27 10:35:00+05:30
550,BUY,2019-12-27 15:00:00+05:30,12207.45,12238.05,12207.05,12237.35,0,12216.15,12210.57,12205.11,12209.33,22.88,65.57,12231.6,12199.55,12238.05,2019-12-27 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12224.1,2019-12-30 12:10:00+05:30
551,SELL,2019-12-31 10:55:00+05:30,12207.55,12207.7,12202.75,12203.3,0,12216.18,12225.61,12228.59,12226.47,25.32,34.43,12247.1,12204.25,12202.75,2019-12-31 10:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,12234.5,2019-12-31 11:50:00+05:30
552,SELL,2019-12-31 15:05:00+05:30,12177.5,12177.5,12170.05,12171.9,0,12205.31,12213.76,12219.11,12221.65,21.19,23.56,12235.9,12174.15,12170.05,2019-12-31 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v2,12221.65,2020-01-01 09:25:00+05:30
553,BUY,2020-01-02 11:20:00+05:30,12234.95,12242.55,12234.95,12242.3,0,12225.8,12211.3,12204.72,12206.54,30.71,70.16,12235.95,12204.3,12242.55,2020-01-02 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,12226.15,2020-01-03 11:45:00+05:30
554,SELL,2020-01-03 14:45:00+05:30,12206.25,12207.55,12202.15,12204.85,0,12217.71,12227.09,12232.07,12229.54,28.29,33.76,12240.05,12205.65,12202.15,2020-01-03 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,12230.15,2020-01-03 15:05:00+05:30
555,SELL,2020-01-06 09:15:00+05:30,12170.6,12175.45,12130.7,12140.5,0,12212.08,12221.8,12228.43,12227.87,28.11,23.39,12234.05,12192.4,12130.7,2020-01-06 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,12130.3,2020-01-07 09:20:00+05:30
556,SELL,2020-01-07 11:10:00+05:30,12074.65,12074.65,12056.25,12063.3,0,12094.09,12077.3,12086.29,12122.11,33.15,38.34,12151.8,12066.65,12056.25,2020-01-07 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,12162.4,2020-01-09 09:15:00+05:30
557,BUY,2020-01-09 10:30:00+05:30,12170.95,12177.2,12168.15,12176.15,0,12129.04,12076.08,12050.76,12057.95,55.44,78.95,12175.8,12019.3,12177.2,2020-01-09 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,12297.2,2020-01-15 09:45:00+05:30
558,BUY,2020-01-15 15:00:00+05:30,12312.7,12327.55,12312.7,12327.55,0,12305.63,12303.69,12308.31,12301.97,27.43,67.94,12320.3,12279.05,12327.55,2020-01-15 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12334.0,2020-01-20 09:45:00+05:30
559,SELL,2020-01-20 10:35:00+05:30,12291.55,12293.9,12283.3,12285.5,0,12324.56,12340.88,12346.44,12341.77,20.52,27.35,12430.5,12286.35,12283.3,2020-01-20 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,12177.55,2020-01-23 13:05:00+05:30
560,BUY,2020-01-24 10:05:00+05:30,12212.25,12223.35,12209.05,12223.35,0,12193.32,12176.32,12165.46,12173.76,30.54,68.71,12220.85,12150.15,12223.35,2020-01-24 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v2,12178.95,2020-01-27 09:15:00+05:30
561,SELL,2020-01-27 13:15:00+05:30,12177.55,12180.4,12171.95,12173.05,0,12191.56,12200.07,12204.26,12201.2,20.14,29.36,12207.45,12176.95,12171.95,2020-01-27 13:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,12143.65,2020-01-29 09:40:00+05:30
562,SELL,2020-01-30 09:20:00+05:30,12095.05,12096.4,12078.8,12082.85,0,12128.29,12135.24,12135.4,12142.9,21.68,27.58,12169.4,12083.35,12078.8,2020-01-30 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,11828.15,2020-02-04 09:20:00+05:30
563,BUY,2020-02-04 13:30:00+05:30,11955.45,11965.65,11955.45,11959.95,0,11937.77,11897.21,11853.73,11855.76,42.99,69.05,11956.25,11917.6,11965.65,2020-02-04 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,12065.9,2020-02-10 09:15:00+05:30
564,SELL,2020-02-10 10:20:00+05:30,12012.75,12012.8,12006.5,12007.25,0,12046.01,12070.37,12083.73,12071.4,42.86,18.77,12113.25,12011.3,12006.5,2020-02-10 10:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,12129.7,2020-02-11 09:15:00+05:30
565,BUY,2020-02-11 09:55:00+05:30,12156.05,12166.8,12156.05,12164.25,0,12098.93,12061.45,12055.57,12055.36,47.25,81.21,12161.7,12001.95,12166.8,2020-02-11 09:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,12152.5,2020-02-13 10:25:00+05:30
566,BUY,2020-02-13 15:00:00+05:30,12153.45,12174.15,12153.45,12172.6,0,12156.53,12157.48,12162.29,12154.05,20.54,63.22,12167.9,12140.3,12174.15,2020-02-13 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12147.05,2020-02-14 10:50:00+05:30
567,SELL,2020-02-14 13:25:00+05:30,12134.05,12140.05,12130.2,12132.6,0,12151.17,12159.49,12164.26,12160.23,22.17,35.82,12172.35,12135.0,12130.2,2020-02-14 13:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,12155.35,2020-02-17 09:15:00+05:30
568,SELL,2020-02-17 13:00:00+05:30,12064.8,12065.05,12054.65,12057.15,0,12079.58,12095.79,12114.35,12130.69,21.14,30.16,12111.0,12061.25,12054.65,2020-02-17 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,12088.3,2020-02-19 09:15:00+05:30
569,BUY,2020-02-19 11:45:00+05:30,12077.5,12087.9,12076.8,12084.35,0,12067.32,12037.7,12020.61,12036.05,29.77,65.02,12082.8,12042.2,12087.9,2020-02-19 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,12086.8,2020-02-20 14:55:00+05:30
570,SELL,2020-02-24 13:25:00+05:30,11950.7,11951.1,11942.0,11944.15,0,11957.86,11977.71,12011.63,12038.44,24.07,34.02,11980.7,11948.75,11942.0,2020-02-24 13:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,11326.4,2020-03-03 14:40:00+05:30
571,SELL,2020-03-04 13:10:00+05:30,11183.5,11183.5,11165.75,11171.15,0,11237.12,11253.98,11263.39,11298.56,22.62,26.21,11276.75,11173.65,11165.75,2020-03-04 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,11312.65,2020-03-05 09:15:00+05:30
572,BUY,2020-03-05 11:30:00+05:30,11365.7,11380.05,11365.25,11368.7,0,11323.6,11281.33,11263.54,11278.8,37.76,69.5,11367.25,11250.2,11380.05,2020-03-05 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,11298.3,2020-03-05 14:25:00+05:30
573,SELL,2020-03-06 09:15:00+05:30,10942.65,10942.65,10831.3,10894.8,0,11255.08,11292.69,11291.92,11293.31,36.41,9.23,11331.55,11244.85,10831.3,2020-03-06 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9909.0,2020-03-13 12:55:00+05:30
574,SELL,2020-03-16 09:20:00+05:30,9507.1,9507.1,9417.9,9442.4,0,9844.81,9798.82,9754.58,9884.35,21.98,28.15,10027.1,9469.8,9417.9,2020-03-16 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,8555.15,2020-03-20 12:05:00+05:30
575,SELL,2020-03-23 09:45:00+05:30,7954.65,7954.65,7918.7,7918.7,0,8353.16,8480.91,8481.9,8550.55,41.77,20.82,8793.6,7942.5,7918.7,2020-03-23 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,7938.85,2020-03-25 12:10:00+05:30
576,BUY,2020-03-25 13:20:00+05:30,8240.25,8259.6,8225.4,8241.5,0,8061.71,7958.02,7908.76,7957.39,40.31,82.74,8238.75,7873.6,8259.6,2020-03-25 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,8428.2,2020-03-30 09:15:00+05:30
577,SELL,2020-03-30 12:45:00+05:30,8420.65,8420.75,8400.2,8400.2,0,8456.79,8510.15,8552.56,8516.6,21.22,31.47,8545.95,8409.65,8400.2,2020-03-30 12:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,8478.3,2020-03-31 10:20:00+05:30
578,BUY,2020-03-31 14:00:00+05:30,8610.2,8634.4,8610.2,8622.05,0,8571.82,8530.53,8507.07,8493.52,31.47,68.23,8621.2,8537.9,8634.4,2020-03-31 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,8510.9,2020-04-01 09:15:00+05:30
579,SELL,2020-04-01 10:35:00+05:30,8383.0,8389.1,8349.6,8350.35,0,8432.73,8489.34,8500.95,8496.76,48.13,25.48,8614.8,8357.95,8349.6,2020-04-01 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,8415.2,2020-04-07 09:15:00+05:30
580,BUY,2020-04-07 11:00:00+05:30,8433.7,8475.75,8430.55,8469.1,0,8394.16,8301.38,8261.49,8287.43,41.56,69.71,8460.4,8361.95,8475.75,2020-04-07 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,9038.85,2020-04-15 14:00:00+05:30
581,BUY,2020-04-17 14:55:00+05:30,9212.3,9237.05,9208.45,9236.05,0,9177.39,9157.58,9129.44,9087.86,22.37,73.18,9224.15,9109.0,9237.05,2020-04-17 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,9031.75,2020-04-21 09:15:00+05:30
582,SELL,2020-04-21 11:35:00+05:30,9000.3,9004.6,8982.95,8988.0,0,9028.86,9097.08,9147.29,9149.93,44.76,28.9,9044.0,8995.25,8982.95,2020-04-21 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,9075.25,2020-04-22 10:40:00+05:30
583,BUY,2020-04-22 14:30:00+05:30,9157.35,9181.25,9157.25,9176.6,0,9137.29,9106.31,9083.78,9086.75,25.77,68.98,9172.2,9089.55,9181.25,2020-04-22 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,9197.05,2020-04-24 09:15:00+05:30
584,BUY,2020-04-24 12:20:00+05:30,9223.95,9248.9,9216.6,9242.1,0,9205.92,9218.3,9222.72,9198.78,20.25,66.53,9226.3,9163.85,9248.9,2020-04-24 12:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,9194.95,2020-04-24 14:00:00+05:30
585,BUY,2020-04-27 09:15:00+05:30,9259.7,9314.1,9259.2,9311.95,0,9194.81,9209.16,9217.68,9204.52,28.79,72.31,9255.25,9142.25,9314.1,2020-04-27 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9268.05,2020-04-28 10:05:00+05:30
586,BUY,2020-04-28 14:55:00+05:30,9369.45,9381.5,9368.0,9377.75,0,9353.42,9336.51,9323.1,9298.21,21.65,65.23,9374.7,9326.9,9381.5,2020-04-28 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,9437.5,2020-05-04 09:15:00+05:30
587,SELL,2020-05-04 11:20:00+05:30,9378.2,9379.6,9349.6,9352.45,0,9418.18,9539.2,9603.51,9575.61,51.67,26.47,9428.15,9353.7,9349.6,2020-05-04 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,9338.65,2020-05-08 09:15:00+05:30
588,BUY,2020-05-11 09:15:00+05:30,9348.15,9381.8,9342.9,9378.2,0,9283.35,9293.96,9289.71,9292.46,39.3,70.07,9329.0,9238.35,9381.8,2020-05-11 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9312.2,2020-05-11 14:05:00+05:30
589,SELL,2020-05-12 09:15:00+05:30,9168.85,9168.85,9129.05,9131.0,0,9258.14,9293.65,9306.48,9307.47,37.96,16.35,9338.55,9220.45,9129.05,2020-05-12 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9222.5,2020-05-12 14:50:00+05:30
590,SELL,2020-05-14 11:30:00+05:30,9212.55,9213.15,9197.95,9199.35,0,9231.06,9277.89,9296.0,9289.86,46.41,32.03,9271.8,9201.7,9197.95,2020-05-14 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,9015.35,2020-05-19 10:25:00+05:30
591,SELL,2020-05-19 13:50:00+05:30,8907.5,8917.8,8876.2,8879.3,0,8941.16,8951.83,8956.4,8998.62,26.02,23.64,9002.6,8885.65,8876.2,2020-05-19 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v2,8984.6,2020-05-20 09:55:00+05:30
592,BUY,2020-05-21 09:15:00+05:30,9079.45,9119.15,9056.6,9099.15,0,9044.68,9004.62,8979.79,8982.03,43.75,75.25,9092.7,8954.6,9119.15,2020-05-21 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9046.35,2020-05-22 10:25:00+05:30
593,BUY,2020-05-27 12:15:00+05:30,9107.0,9123.6,9106.55,9121.35,0,9094.34,9076.71,9069.82,9063.78,33.05,69.8,9115.65,9059.4,9123.6,2020-05-27 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9986.9,2020-06-04 12:10:00+05:30
594,BUY,2020-06-04 13:40:00+05:30,10006.95,10033.8,10003.45,10023.35,0,9988.86,10013.85,10030.17,9986.06,28.35,60.88,10015.7,9944.6,10033.8,2020-06-04 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v2,9989.05,2020-06-04 14:50:00+05:30
595,BUY,2020-06-05 09:25:00+05:30,10112.2,10138.55,10112.2,10137.15,0,10040.9,10026.28,10030.25,9995.16,25.24,78.12,10126.65,9982.2,10138.55,2020-06-05 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,10139.05,2020-06-08 14:15:00+05:30
596,BUY,2020-06-09 10:05:00+05:30,10240.3,10259.15,10230.8,10255.0,0,10188.14,10194.09,10191.44,10152.54,20.17,66.82,10243.1,10136.1,10259.15,2020-06-09 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v2,10179.25,2020-06-09 13:10:00+05:30
597,SELL,2020-06-09 14:45:00+05:30,10038.75,10040.9,10022.65,10032.35,0,10116.12,10166.42,10186.17,10170.28,49.67,18.66,10214.05,10035.85,10022.65,2020-06-09 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,10129.3,2020-06-10 15:10:00+05:30
598,SELL,2020-06-11 11:15:00+05:30,10022.55,10023.1,10005.9,10015.9,0,10058.46,10077.32,10094.94,10114.4,20.45,30.45,10111.65,10022.95,10005.9,2020-06-11 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9963.25,2020-06-12 14:45:00+05:30
599,SELL,2020-06-15 10:15:00+05:30,9867.1,9867.1,9838.5,9842.3,0,9891.24,9872.93,9871.58,9920.81,26.56,38.48,9995.7,9858.35,9838.5,2020-06-15 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,9868.35,2020-06-15 14:25:00+05:30
600,BUY,2020-06-17 13:00:00+05:30,9963.15,9974.9,9957.7,9974.8,0,9936.74,9919.33,9908.21,9902.18,23.73,65.75,9969.95,9872.35,9974.9,2020-06-17 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,9887.6,2020-06-17 14:45:00+05:30
601,BUY,2020-06-18 12:55:00+05:30,9971.5,9988.95,9969.7,9988.65,0,9953.11,9934.7,9924.93,9915.75,29.59,69.76,9984.0,9911.2,9988.95,2020-06-18 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,10356.4,2020-06-24 14:35:00+05:30
602,SELL,2020-06-25 12:15:00+05:30,10269.3,10270.6,10254.3,10260.4,0,10298.08,10322.36,10355.32,10355.19,20.25,36.32,10356.05,10263.9,10254.3,2020-06-25 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,10344.2,2020-06-25 14:10:00+05:30
603,SELL,2020-06-29 09:40:00+05:30,10294.7,10294.7,10265.5,10267.05,0,10335.01,10344.1,10344.33,10344.28,23.91,30.9,10409.3,10282.25,10265.5,2020-06-29 09:40:00+05:30,NIFTY 50_ema_adx_rsi_v2,10326.3,2020-06-29 15:10:00+05:30
604,BUY,2020-07-01 09:55:00+05:30,10350.25,10358.95,10344.65,10358.0,0,10329.94,10334.08,10333.8,10330.97,22.98,60.35,10355.7,10267.75,10358.95,2020-07-01 09:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,10331.2,2020-07-01 10:40:00+05:30
605,BUY,2020-07-01 12:10:00+05:30,10380.65,10391.1,10377.05,10388.35,0,10357.08,10346.57,10341.0,10335.51,21.0,68.56,10381.1,10318.55,10391.1,2020-07-01 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,10733.3,2020-07-08 14:40:00+05:30
606,BUY,2020-07-13 09:25:00+05:30,10865.0,10877.8,10861.6,10876.4,0,10791.58,10775.98,10774.5,10770.22,26.0,80.03,10873.65,10736.35,10877.8,2020-07-13 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,10786.15,2020-07-13 12:55:00+05:30
607,SELL,2020-07-14 09:45:00+05:30,10706.4,10712.0,10698.3,10701.9,0,10757.26,10781.23,10791.16,10788.55,30.04,29.84,10818.3,10703.85,10698.3,2020-07-14 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,10713.85,2020-07-15 09:25:00+05:30
608,BUY,2020-07-15 11:25:00+05:30,10813.05,10821.75,10809.85,10820.5,0,10777.74,10727.19,10711.56,10724.37,54.64,76.02,10820.35,10722.75,10821.75,2020-07-15 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,10737.6,2020-07-15 14:20:00+05:30
609,BUY,2020-07-17 15:10:00+05:30,10881.3,10900.9,10880.3,10900.0,0,10849.84,10823.68,10792.37,10762.95,23.07,72.57,10887.0,10782.05,10900.9,2020-07-17 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,11076.95,2020-07-22 14:35:00+05:30
610,BUY,2020-07-22 15:15:00+05:30,11133.9,11147.05,11131.1,11145.6,0,11112.18,11126.48,11127.55,11084.06,27.12,60.13,11136.1,11057.25,11147.05,2020-07-22 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11137.05,2020-07-24 09:30:00+05:30
611,BUY,2020-07-24 14:10:00+05:30,11159.8,11192.7,11158.8,11184.4,0,11141.48,11140.5,11148.76,11139.39,24.14,70.51,11173.85,11106.25,11192.7,2020-07-24 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,11134.4,2020-07-27 09:30:00+05:30
612,BUY,2020-07-27 12:25:00+05:30,11152.4,11168.8,11150.75,11168.15,0,11144.72,11144.23,11147.9,11143.62,20.6,65.6,11162.1,11114.55,11168.8,2020-07-27 12:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,11144.5,2020-07-27 13:20:00+05:30
613,BUY,2020-07-27 13:40:00+05:30,11160.15,11179.35,11158.95,11176.9,0,11156.97,11151.6,11151.19,11145.99,20.9,60.95,11174.85,11124.45,11179.35,2020-07-27 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v2,11140.4,2020-07-27 14:20:00+05:30
614,BUY,2020-07-28 09:30:00+05:30,11200.25,11214.9,11196.55,11212.5,0,11165.0,11158.11,11155.05,11149.23,20.55,66.32,11212.2,11113.15,11214.9,2020-07-28 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,11228.5,2020-07-29 14:05:00+05:30
615,BUY,2020-07-30 10:15:00+05:30,11277.75,11288.9,11277.75,11287.25,0,11255.6,11250.55,11249.32,11231.81,20.65,63.54,11280.85,11157.7,11288.9,2020-07-30 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11232.3,2020-07-30 12:45:00+05:30
616,SELL,2020-07-30 13:50:00+05:30,11188.0,11188.7,11150.95,11157.4,0,11206.96,11234.44,11244.53,11236.81,43.0,24.01,11282.9,11165.15,11150.95,2020-07-30 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v2,11029.8,2020-08-04 10:50:00+05:30
617,BUY,2020-08-04 14:40:00+05:30,11085.1,11096.7,11083.55,11093.1,0,11060.64,11039.61,11021.21,11035.16,21.46,68.14,11085.5,11026.15,11096.7,2020-08-04 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v2,11073.8,2020-08-05 11:55:00+05:30
618,BUY,2020-08-06 09:15:00+05:30,11185.7,11185.7,11130.4,11161.1,0,11113.33,11117.07,11108.31,11091.1,21.89,67.01,11134.8,11069.85,11185.7,2020-08-06 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11259.45,2020-08-12 09:15:00+05:30
619,BUY,2020-08-12 12:45:00+05:30,11302.4,11315.6,11301.0,11314.1,0,11297.7,11298.58,11303.36,11290.4,20.16,62.46,11313.15,11273.75,11315.6,2020-08-12 12:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,11291.3,2020-08-12 13:40:00+05:30
620,SELL,2020-08-14 14:00:00+05:30,11213.4,11213.4,11173.9,11186.85,0,11284.68,11309.98,11316.15,11313.13,45.17,13.84,11366.1,11196.9,11173.9,2020-08-14 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,11258.25,2020-08-17 15:15:00+05:30
621,BUY,2020-08-18 10:15:00+05:30,11317.65,11333.8,11317.65,11328.35,0,11292.62,11259.14,11248.4,11257.88,38.45,75.97,11322.35,11212.95,11333.8,2020-08-18 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11321.75,2020-08-20 09:15:00+05:30
622,SELL,2020-08-20 12:35:00+05:30,11331.05,11331.05,11294.75,11306.1,0,11335.99,11352.85,11366.42,11357.08,25.89,28.41,11345.2,11326.5,11294.75,2020-08-20 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,11398.4,2020-08-21 09:15:00+05:30
623,BUY,2020-08-24 09:15:00+05:30,11412.0,11442.45,11412.0,11437.35,0,11390.91,11390.22,11383.07,11371.95,22.6,69.89,11406.15,11362.4,11442.45,2020-08-24 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11439.35,2020-08-25 14:10:00+05:30
624,BUY,2020-08-26 09:15:00+05:30,11512.85,11515.15,11481.6,11501.5,0,11468.84,11468.22,11464.94,11446.89,23.17,70.51,11487.0,11423.6,11515.15,2020-08-26 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11609.9,2020-08-31 11:30:00+05:30
625,SELL,2020-08-31 13:20:00+05:30,11470.9,11470.9,11431.85,11467.7,0,11553.67,11605.87,11624.52,11608.83,40.29,22.79,11602.0,11468.6,11431.85,2020-08-31 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,11531.9,2020-09-01 12:50:00+05:30
626,BUY,2020-09-03 09:15:00+05:30,11566.2,11584.55,11560.35,11561.7,0,11524.98,11501.51,11491.15,11499.62,24.78,68.92,11554.15,11464.65,11584.55,2020-09-03 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11351.15,2020-09-04 09:15:00+05:30
627,SELL,2020-09-04 14:35:00+05:30,11372.7,11373.6,11346.35,11352.6,0,11400.0,11414.03,11438.27,11465.56,21.34,27.72,11452.0,11359.75,11346.35,2020-09-04 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,11383.75,2020-09-08 10:10:00+05:30
628,SELL,2020-09-08 15:00:00+05:30,11342.7,11347.4,11308.0,11317.1,0,11376.26,11388.88,11384.36,11391.44,35.77,19.83,11425.75,11333.95,11308.0,2020-09-08 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,11346.1,2020-09-10 09:15:00+05:30
629,BUY,2020-09-10 11:10:00+05:30,11399.75,11407.4,11399.75,11405.0,0,11369.88,11328.91,11311.88,11324.26,50.27,76.04,11402.5,11341.35,11407.4,2020-09-10 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,11443.35,2020-09-14 14:05:00+05:30
630,BUY,2020-09-15 09:30:00+05:30,11492.65,11502.45,11484.55,11500.0,0,11463.48,11480.69,11484.02,11461.17,31.21,60.4,11498.75,11383.75,11502.45,2020-09-15 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,11459.15,2020-09-15 10:40:00+05:30
631,BUY,2020-09-15 13:00:00+05:30,11501.35,11514.3,11500.65,11508.45,0,11494.51,11487.53,11485.71,11469.7,20.48,61.06,11506.6,11464.0,11514.3,2020-09-15 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,11526.5,2020-09-17 11:50:00+05:30
632,BUY,2020-09-18 09:15:00+05:30,11584.1,11584.1,11562.7,11566.45,0,11531.26,11537.23,11542.79,11534.67,24.86,64.66,11561.45,11498.9,11584.1,2020-09-18 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,11538.9,2020-09-18 10:45:00+05:30
633,SELL,2020-09-21 13:05:00+05:30,11456.15,11458.15,11443.7,11449.95,0,11482.44,11497.13,11512.17,11523.0,20.79,31.95,11513.15,11454.75,11443.7,2020-09-21 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v2,11024.5,2020-09-25 14:10:00+05:30
634,BUY,2020-09-28 09:35:00+05:30,11149.8,11167.45,11145.1,11166.6,0,11073.59,11023.54,10994.55,11020.85,40.04,79.99,11150.85,10997.45,11167.45,2020-09-28 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,11875.85,2020-10-12 13:25:00+05:30
635,SELL,2020-10-14 13:20:00+05:30,11836.2,11841.85,11826.9,11829.5,0,11849.5,11862.22,11882.58,11890.61,22.0,37.4,11883.95,11831.15,11826.9,2020-10-14 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,11912.5,2020-10-14 14:20:00+05:30
636,SELL,2020-10-15 13:30:00+05:30,11847.8,11848.55,11829.0,11829.6,0,11877.02,11896.07,11900.76,11900.35,24.35,27.41,11913.8,11839.85,11829.0,2020-10-15 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,11849.45,2020-10-19 09:15:00+05:30
637,BUY,2020-10-20 09:20:00+05:30,11882.85,11893.45,11867.25,11890.15,0,11871.31,11860.04,11843.17,11835.54,23.47,62.87,11886.45,11839.4,11893.45,2020-10-20 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,11920.1,2020-10-21 13:20:00+05:30
